invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,total_sales
I229097,C306372,Male,47,Food & Beverage,5,26.15,Cash,2022-03-19,130.75
I245715,C145800,Female,35,Clothing,5,1500.4,Cash,2021-01-28,7502.0
I207276,C240451,Female,37,Toys,1,35.84,Cash,2021-07-13,35.84
I572503,C806194,Male,23,Food & Beverage,1,5.23,Debit Card,2021-02-18,5.23
I317100,C711424,Male,20,Cosmetics,5,203.3,Credit Card,2022-03-10,1016.5
I229055,C239447,Female,30,Shoes,4,2400.68,Debit Card,2021-02-21,9602.72
I229018,C250257,Female,23,Toys,2,71.68,Credit Card,2021-01-02,143.36
I572990,C146245,Male,28,Food & Beverage,3,15.69,Debit Card,2022-12-19,47.07
I730806,C136684,Female,39,Clothing,4,1200.32,Cash,2021-02-02,4801.28
I957939,C178374,Female,41,Shoes,1,600.17,Credit Card,2021-04-25,600.17
I300260,C139718,Female,50,Clothing,3,900.24,Cash,2021-06-08,2700.7200000000003
I217976,C165810,Female,27,Souvenir,5,58.65,Credit Card,2021-04-22,293.25
I945095,C417622,Female,58,Clothing,4,1200.32,Cash,2021-03-28,4801.28
I636447,C169524,Female,59,Souvenir,3,35.19,Cash,2021-04-02,105.57
I580278,C197399,Female,41,Clothing,4,1200.32,Cash,2021-10-14,4801.28
I163045,C228164,Male,61,Souvenir,5,58.65,Cash,2021-09-30,293.25
I161875,C179107,Male,21,Clothing,1,300.08,Cash,2021-01-06,300.08
I337848,C666037,Female,33,Cosmetics,1,40.66,Credit Card,2021-02-08,40.66
I472201,C195575,Female,59,Clothing,3,900.24,Debit Card,2021-04-29,2700.7200000000003
I508578,C285518,Male,32,Clothing,4,1200.32,Cash,2022-02-05,4801.28
I822172,C870722,Female,29,Technology,5,5250.0,Credit Card,2022-12-23,26250.0
I731911,C242595,Female,35,Clothing,5,1500.4,Credit Card,2022-12-24,7502.0
I329479,C171867,Male,20,Cosmetics,1,40.66,Credit Card,2022-06-07,40.66
I122614,C319447,Female,28,Cosmetics,5,203.3,Credit Card,2022-05-01,1016.5
I292793,C148216,Female,66,Shoes,2,1200.34,Debit Card,2021-01-15,2400.68
I112471,C321886,Female,45,Shoes,3,1800.51,Cash,2021-12-07,5401.53
I315463,C289213,Female,69,Toys,5,179.2,Cash,2021-04-14,896.0
I202248,C157134,Female,51,Clothing,4,1200.32,Credit Card,2021-07-04,4801.28
I307208,C128633,Female,32,Cosmetics,2,81.32,Debit Card,2022-10-12,162.64
I143505,C783989,Male,35,Cosmetics,4,162.64,Cash,2021-06-08,650.56
I114827,C869172,Female,66,Shoes,4,2400.68,Cash,2021-03-14,9602.72
I259435,C213923,Male,18,Clothing,5,1500.4,Credit Card,2021-02-20,7502.0
I250410,C142990,Male,47,Cosmetics,5,203.3,Debit Card,2021-03-12,1016.5
I193336,C130861,Male,21,Toys,3,107.52,Cash,2023-01-14,322.56
I264134,C150074,Female,67,Clothing,1,300.08,Cash,2021-03-29,300.08
I202842,C204173,Female,46,Souvenir,2,23.46,Credit Card,2021-01-17,46.92
I324578,C640700,Male,52,Shoes,3,1800.51,Cash,2022-10-23,5401.53
I310241,C847095,Female,23,Clothing,5,1500.4,Credit Card,2021-06-26,7502.0
I158845,C106679,Male,67,Toys,4,143.36,Cash,2022-09-11,573.44
I446481,C351332,Female,52,Clothing,2,600.16,Credit Card,2022-04-16,1200.32
I201496,C295215,Female,19,Food & Beverage,2,10.46,Cash,2022-04-24,20.92
I182711,C258174,Female,64,Clothing,3,900.24,Debit Card,2023-02-04,2700.7200000000003
I325667,C707361,Male,35,Clothing,5,1500.4,Cash,2022-12-18,7502.0
I298664,C112336,Female,54,Clothing,4,1200.32,Credit Card,2022-10-18,4801.28
I118988,C476612,Female,35,Cosmetics,1,40.66,Credit Card,2021-09-05,40.66
I202051,C249246,Male,35,Toys,2,71.68,Cash,2022-02-10,143.36
I295496,C124817,Female,52,Cosmetics,3,121.98,Credit Card,2022-05-18,365.94
I200141,C218634,Female,64,Clothing,4,1200.32,Cash,2022-05-16,4801.28
I327849,C294884,Male,26,Clothing,1,300.08,Credit Card,2021-04-08,300.08
I125306,C129928,Female,44,Souvenir,5,58.65,Cash,2022-10-14,293.25
I335001,C335642,Male,56,Cosmetics,3,121.98,Cash,2022-12-27,365.94
I857393,C126393,Male,69,Food & Beverage,3,15.69,Credit Card,2022-10-05,47.07
I205329,C271020,Male,59,Clothing,3,900.24,Cash,2022-07-18,2700.7200000000003
I308034,C385480,Female,36,Technology,4,4200.0,Credit Card,2021-09-27,16800.0
I127766,C166479,Female,53,Clothing,2,600.16,Cash,2021-07-29,1200.32
I338099,C106117,Female,58,Technology,5,5250.0,Cash,2023-02-22,26250.0
I135095,C277728,Female,53,Clothing,3,900.24,Debit Card,2023-02-04,2700.7200000000003
I321637,C770262,Male,44,Clothing,5,1500.4,Cash,2022-08-10,7502.0
I267027,C152766,Female,46,Clothing,3,900.24,Credit Card,2023-02-17,2700.7200000000003
I936222,C275576,Male,29,Clothing,5,1500.4,Cash,2023-02-26,7502.0
I239810,C113692,Female,49,Souvenir,4,46.92,Debit Card,2021-06-22,187.68
I231914,C953835,Male,25,Clothing,2,600.16,Credit Card,2022-04-29,1200.32
I233720,C198695,Female,43,Clothing,2,600.16,Credit Card,2021-03-16,1200.32
I379565,C760265,Male,42,Technology,5,5250.0,Cash,2022-06-23,26250.0
I632219,C336793,Female,56,Clothing,4,1200.32,Cash,2022-12-14,4801.28
I285970,C190179,Female,45,Clothing,1,300.08,Credit Card,2023-01-16,300.08
I402286,C182459,Female,35,Technology,2,2100.0,Credit Card,2021-11-26,4200.0
I261603,C260933,Female,62,Clothing,3,900.24,Credit Card,2021-04-26,2700.7200000000003
I106027,C308047,Female,42,Clothing,5,1500.4,Cash,2021-09-17,7502.0
I257498,C134744,Male,50,Shoes,3,1800.51,Cash,2021-05-09,5401.53
I330454,C816375,Female,42,Souvenir,2,23.46,Credit Card,2021-02-05,46.92
I155911,C284019,Female,38,Cosmetics,5,203.3,Debit Card,2022-11-18,1016.5
I426700,C177309,Female,51,Shoes,2,1200.34,Cash,2021-04-19,2400.68
I125178,C893877,Female,69,Souvenir,3,35.19,Debit Card,2022-01-17,105.57
I302905,C928428,Female,29,Technology,2,2100.0,Cash,2021-02-13,4200.0
I324887,C998151,Female,26,Clothing,2,600.16,Cash,2022-10-29,1200.32
I222179,C205916,Female,59,Clothing,5,1500.4,Credit Card,2022-03-12,7502.0
I260671,C264865,Female,38,Technology,2,2100.0,Credit Card,2023-02-25,4200.0
I247986,C173264,Male,65,Food & Beverage,4,20.92,Cash,2022-12-26,83.68
I510667,C178964,Male,66,Clothing,1,300.08,Cash,2021-04-29,300.08
I190672,C117358,Female,34,Shoes,5,3000.85,Debit Card,2022-12-28,15004.25
I238814,C554645,Male,64,Clothing,4,1200.32,Cash,2021-05-23,4801.28
I181616,C214454,Female,39,Clothing,2,600.16,Credit Card,2023-02-27,1200.32
I237669,C323827,Male,21,Food & Beverage,4,20.92,Cash,2022-06-09,83.68
I323783,C277142,Female,46,Technology,1,1050.0,Cash,2021-03-14,1050.0
I252035,C878835,Male,41,Clothing,3,900.24,Credit Card,2021-05-29,2700.7200000000003
I212073,C256942,Female,47,Food & Beverage,4,20.92,Cash,2022-02-12,83.68
I806397,C220068,Female,31,Shoes,3,1800.51,Debit Card,2022-01-02,5401.53
I340068,C199929,Female,36,Cosmetics,1,40.66,Debit Card,2022-12-28,40.66
I335436,C391864,Male,22,Clothing,2,600.16,Cash,2022-11-30,1200.32
I323985,C119004,Female,57,Food & Beverage,2,10.46,Credit Card,2021-06-02,20.92
I150505,C133367,Female,65,Clothing,3,900.24,Cash,2022-03-24,2700.7200000000003
I161602,C742485,Female,46,Clothing,1,300.08,Credit Card,2022-08-31,300.08
I220111,C149398,Male,49,Souvenir,3,35.19,Credit Card,2022-06-14,105.57
I262220,C315705,Male,44,Clothing,2,600.16,Cash,2021-06-27,1200.32
I378032,C743191,Female,37,Food & Beverage,3,15.69,Cash,2022-04-29,47.07
I410482,C206798,Male,34,Toys,5,179.2,Cash,2021-06-09,896.0
I255476,C126809,Female,58,Souvenir,3,35.19,Cash,2022-06-17,105.57
I122274,C792146,Female,23,Cosmetics,4,162.64,Credit Card,2022-03-08,650.56
I789374,C261583,Female,65,Technology,5,5250.0,Cash,2023-02-05,26250.0
I732648,C152838,Female,40,Books,4,60.6,Debit Card,2023-01-25,242.4
I142342,C165012,Female,37,Books,1,15.15,Cash,2022-05-08,15.15
I168438,C642988,Female,60,Shoes,4,2400.68,Cash,2021-06-25,9602.72
I242997,C345926,Female,58,Clothing,5,1500.4,Cash,2022-05-02,7502.0
I188682,C270715,Male,48,Clothing,2,600.16,Credit Card,2022-02-10,1200.32
I248784,C170718,Female,38,Books,2,30.3,Cash,2022-03-04,60.6
I301763,C168931,Male,46,Books,4,60.6,Debit Card,2022-04-09,242.4
I299366,C181891,Male,40,Books,3,45.45,Debit Card,2022-07-15,136.35000000000002
I119951,C769598,Female,29,Clothing,4,1200.32,Credit Card,2021-01-20,4801.28
I565451,C212119,Female,57,Food & Beverage,5,26.15,Credit Card,2022-09-23,130.75
I653552,C138368,Female,61,Cosmetics,5,203.3,Cash,2021-01-26,1016.5
I431112,C133198,Female,21,Clothing,3,900.24,Cash,2022-10-13,2700.7200000000003
I556308,C102646,Female,56,Clothing,1,300.08,Debit Card,2021-07-16,300.08
I307733,C973398,Male,48,Cosmetics,1,40.66,Cash,2022-06-30,40.66
I324202,C102554,Male,35,Food & Beverage,5,26.15,Credit Card,2021-04-23,130.75
I172701,C162480,Female,41,Clothing,5,1500.4,Cash,2022-07-28,7502.0
I221278,C180556,Male,46,Clothing,3,900.24,Cash,2021-12-04,2700.7200000000003
I937750,C418538,Female,67,Clothing,5,1500.4,Credit Card,2022-09-13,7502.0
I220336,C171552,Male,18,Food & Beverage,1,5.23,Cash,2021-05-03,5.23
I135614,C335360,Male,35,Cosmetics,3,121.98,Credit Card,2022-02-26,365.94
I246125,C731805,Male,42,Food & Beverage,1,5.23,Credit Card,2021-03-03,5.23
I140971,C191602,Female,64,Clothing,5,1500.4,Debit Card,2022-02-19,7502.0
I114871,C340075,Female,57,Shoes,4,2400.68,Cash,2021-05-19,9602.72
I147365,C306822,Male,60,Clothing,2,600.16,Debit Card,2022-01-04,1200.32
I279714,C225036,Female,46,Clothing,3,900.24,Credit Card,2022-10-05,2700.7200000000003
I793081,C292653,Female,21,Technology,4,4200.0,Debit Card,2022-03-28,16800.0
I101351,C726291,Female,52,Cosmetics,4,162.64,Cash,2021-06-10,650.56
I231763,C440776,Female,34,Cosmetics,1,40.66,Credit Card,2022-09-22,40.66
I168425,C191010,Female,61,Food & Beverage,4,20.92,Cash,2021-12-26,83.68
I483830,C294946,Female,53,Shoes,5,3000.85,Cash,2023-02-25,15004.25
I255471,C402532,Female,59,Food & Beverage,5,26.15,Credit Card,2022-05-17,130.75
I337844,C333396,Male,43,Toys,3,107.52,Cash,2022-01-04,322.56
I172733,C983606,Male,53,Technology,5,5250.0,Credit Card,2022-10-25,26250.0
I461943,C750431,Female,42,Clothing,3,900.24,Credit Card,2021-01-20,2700.7200000000003
I174726,C337636,Female,35,Clothing,1,300.08,Cash,2022-11-02,300.08
I891558,C246199,Female,36,Souvenir,5,58.65,Cash,2023-02-28,293.25
I333444,C101725,Male,61,Cosmetics,1,40.66,Cash,2021-07-09,40.66
I115042,C138731,Female,58,Shoes,4,2400.68,Cash,2022-06-26,9602.72
I527648,C116413,Female,63,Clothing,4,1200.32,Cash,2022-06-13,4801.28
I339388,C989498,Male,20,Clothing,3,900.24,Cash,2022-12-19,2700.7200000000003
I142039,C916421,Female,61,Cosmetics,4,162.64,Cash,2022-03-16,650.56
I219193,C265091,Female,36,Food & Beverage,4,20.92,Cash,2021-11-03,83.68
I254105,C275704,Male,34,Shoes,3,1800.51,Credit Card,2022-03-12,5401.53
I489051,C436621,Female,68,Clothing,5,1500.4,Debit Card,2021-01-14,7502.0
I255950,C279233,Male,23,Shoes,2,1200.34,Debit Card,2022-10-19,2400.68
I302744,C496484,Female,38,Toys,4,143.36,Debit Card,2023-02-12,573.44
I197836,C283171,Male,62,Clothing,2,600.16,Debit Card,2021-07-17,1200.32
I343140,C268021,Female,42,Shoes,4,2400.68,Cash,2021-08-11,9602.72
I225124,C693085,Female,50,Books,2,30.3,Cash,2022-04-24,60.6
I146482,C530513,Female,41,Clothing,5,1500.4,Credit Card,2021-11-12,7502.0
I255018,C127810,Female,48,Food & Beverage,2,10.46,Cash,2021-08-25,20.92
I217977,C278065,Female,49,Shoes,2,1200.34,Debit Card,2021-09-15,2400.68
I270765,C216359,Female,55,Shoes,5,3000.85,Credit Card,2022-06-28,15004.25
I298946,C337562,Male,51,Souvenir,5,58.65,Debit Card,2022-03-26,293.25
I202470,C147402,Female,55,Cosmetics,4,162.64,Credit Card,2022-11-17,650.56
I253065,C954062,Female,24,Clothing,3,900.24,Debit Card,2022-03-05,2700.7200000000003
I568210,C172440,Male,46,Toys,2,71.68,Credit Card,2021-03-06,143.36
I117192,C198688,Female,60,Cosmetics,1,40.66,Debit Card,2021-08-28,40.66
I253043,C286291,Male,67,Clothing,1,300.08,Credit Card,2021-10-24,300.08
I292049,C260957,Male,31,Clothing,3,900.24,Credit Card,2021-06-13,2700.7200000000003
I603143,C266416,Female,60,Souvenir,2,23.46,Cash,2021-11-05,46.92
I828294,C763839,Female,67,Cosmetics,5,203.3,Credit Card,2021-03-06,1016.5
I239721,C565352,Female,31,Books,1,15.15,Cash,2021-03-20,15.15
I205797,C138649,Female,47,Clothing,4,1200.32,Credit Card,2021-02-12,4801.28
I130526,C149128,Female,39,Clothing,1,300.08,Cash,2022-01-09,300.08
I402202,C177615,Female,30,Clothing,4,1200.32,Credit Card,2021-02-25,4801.28
I197153,C780927,Male,32,Food & Beverage,3,15.69,Debit Card,2023-02-07,47.07
I212776,C254563,Female,50,Shoes,4,2400.68,Credit Card,2023-01-06,9602.72
I733004,C241572,Male,18,Books,5,75.75,Cash,2022-05-05,378.75
I223721,C162780,Female,57,Clothing,2,600.16,Cash,2021-07-03,1200.32
I311196,C967468,Male,28,Cosmetics,4,162.64,Debit Card,2022-01-26,650.56
I142911,C325883,Female,33,Clothing,3,900.24,Cash,2021-02-12,2700.7200000000003
I165551,C325876,Female,66,Books,5,75.75,Credit Card,2023-01-13,378.75
I232328,C209001,Male,20,Books,2,30.3,Cash,2022-07-03,60.6
I328928,C704595,Male,61,Souvenir,2,23.46,Credit Card,2022-02-01,46.92
I142694,C329261,Female,46,Clothing,4,1200.32,Credit Card,2021-05-24,4801.28
I443400,C285791,Female,26,Toys,2,71.68,Cash,2023-02-11,143.36
I218384,C146804,Female,18,Toys,3,107.52,Cash,2022-09-17,322.56
I236222,C301867,Male,46,Clothing,3,900.24,Credit Card,2021-05-29,2700.7200000000003
I372802,C263626,Male,28,Cosmetics,1,40.66,Cash,2022-10-08,40.66
I340398,C559928,Female,46,Clothing,2,600.16,Cash,2022-04-08,1200.32
I307850,C115037,Male,68,Shoes,1,600.17,Cash,2022-02-12,600.17
I780426,C182090,Female,59,Shoes,1,600.17,Cash,2023-03-04,600.17
I563548,C771270,Female,41,Clothing,2,600.16,Cash,2021-12-15,1200.32
I624527,C292641,Male,23,Clothing,1,300.08,Cash,2021-06-21,300.08
I157174,C313710,Male,51,Cosmetics,1,40.66,Debit Card,2021-04-19,40.66
I682592,C140430,Female,37,Food & Beverage,1,5.23,Cash,2022-02-18,5.23
I187619,C278773,Male,24,Food & Beverage,1,5.23,Cash,2021-04-25,5.23
I318336,C374841,Male,52,Cosmetics,5,203.3,Cash,2021-07-12,1016.5
I102800,C211156,Female,40,Shoes,1,600.17,Credit Card,2022-01-02,600.17
I284363,C170907,Male,42,Cosmetics,4,162.64,Credit Card,2022-03-30,650.56
I260556,C222757,Female,27,Food & Beverage,1,5.23,Cash,2023-01-24,5.23
I657852,C525680,Male,66,Cosmetics,3,121.98,Cash,2022-06-24,365.94
I112275,C170204,Male,24,Toys,5,179.2,Credit Card,2021-08-20,896.0
I299379,C171110,Female,44,Food & Beverage,3,15.69,Cash,2021-01-06,47.07
I164049,C271203,Male,39,Toys,3,107.52,Cash,2022-10-27,322.56
I721526,C542441,Female,53,Clothing,3,900.24,Cash,2022-11-26,2700.7200000000003
I317029,C119806,Female,39,Clothing,2,600.16,Cash,2021-12-29,1200.32
I321085,C183515,Female,33,Books,2,30.3,Cash,2022-03-02,60.6
I603311,C211911,Male,34,Toys,3,107.52,Cash,2021-06-18,322.56
I136213,C223638,Female,51,Food & Beverage,2,10.46,Cash,2021-09-06,20.92
I128616,C201651,Female,24,Clothing,2,600.16,Cash,2023-01-25,1200.32
I147520,C233006,Male,36,Souvenir,3,35.19,Cash,2022-07-11,105.57
I181924,C193452,Female,31,Shoes,3,1800.51,Cash,2022-12-11,5401.53
I222735,C115741,Female,48,Shoes,3,1800.51,Credit Card,2022-04-22,5401.53
I258184,C264173,Female,36,Clothing,2,600.16,Credit Card,2022-11-14,1200.32
I711558,C202005,Male,46,Cosmetics,3,121.98,Debit Card,2021-02-17,365.94
I186176,C298262,Male,68,Food & Beverage,5,26.15,Cash,2022-06-27,130.75
I226119,C154587,Female,57,Shoes,2,1200.34,Debit Card,2023-02-24,2400.68
I325823,C156485,Female,46,Shoes,4,2400.68,Cash,2021-06-16,9602.72
I241209,C218162,Male,60,Technology,5,5250.0,Cash,2022-12-15,26250.0
I302608,C246974,Male,39,Clothing,2,600.16,Cash,2021-10-23,1200.32
I147615,C885159,Female,50,Food & Beverage,4,20.92,Credit Card,2021-04-08,83.68
I108477,C183686,Female,61,Clothing,3,900.24,Credit Card,2022-04-21,2700.7200000000003
I104364,C167449,Male,43,Toys,2,71.68,Cash,2022-10-19,143.36
I100700,C831975,Female,60,Clothing,4,1200.32,Credit Card,2021-10-24,4801.28
I239655,C246081,Male,57,Food & Beverage,3,15.69,Credit Card,2022-04-03,47.07
I246967,C252735,Female,31,Food & Beverage,4,20.92,Debit Card,2022-02-04,83.68
I990961,C179042,Female,60,Cosmetics,1,40.66,Cash,2021-10-19,40.66
I866105,C224875,Male,58,Clothing,2,600.16,Debit Card,2022-11-19,1200.32
I269709,C339435,Female,37,Food & Beverage,5,26.15,Cash,2022-07-16,130.75
I329555,C316414,Male,40,Food & Beverage,1,5.23,Cash,2022-10-03,5.23
I209767,C286653,Male,27,Books,3,45.45,Cash,2022-07-12,136.35000000000002
I131638,C169915,Female,20,Food & Beverage,1,5.23,Credit Card,2021-03-29,5.23
I244586,C115273,Female,48,Souvenir,3,35.19,Credit Card,2021-04-29,105.57
I208007,C158419,Male,49,Souvenir,2,23.46,Cash,2022-08-14,46.92
I268903,C319678,Male,63,Clothing,3,900.24,Credit Card,2021-05-01,2700.7200000000003
I302447,C197459,Male,58,Clothing,1,300.08,Cash,2021-06-19,300.08
I671198,C292300,Female,27,Toys,2,71.68,Credit Card,2021-04-11,143.36
I267840,C242982,Male,29,Shoes,5,3000.85,Credit Card,2021-10-14,15004.25
I209028,C304878,Male,49,Cosmetics,2,81.32,Credit Card,2022-04-11,162.64
I279429,C950171,Female,40,Clothing,5,1500.4,Cash,2022-01-13,7502.0
I165349,C288488,Male,51,Toys,5,179.2,Cash,2021-04-03,896.0
I327623,C134023,Female,49,Cosmetics,3,121.98,Debit Card,2021-10-25,365.94
I231691,C379157,Male,68,Cosmetics,2,81.32,Credit Card,2022-12-05,162.64
I780718,C274983,Female,29,Clothing,3,900.24,Debit Card,2021-05-29,2700.7200000000003
I511993,C110807,Male,61,Food & Beverage,4,20.92,Cash,2021-06-19,83.68
I140168,C273468,Female,28,Toys,1,35.84,Credit Card,2022-07-26,35.84
I284482,C316777,Female,47,Souvenir,5,58.65,Cash,2022-06-29,293.25
I158586,C431920,Female,42,Technology,2,2100.0,Credit Card,2022-11-26,4200.0
I306853,C185513,Male,27,Cosmetics,3,121.98,Credit Card,2022-04-06,365.94
I860770,C433016,Female,42,Technology,2,2100.0,Credit Card,2021-06-01,4200.0
I191752,C273442,Female,68,Food & Beverage,3,15.69,Debit Card,2022-07-28,47.07
I129814,C230526,Female,51,Technology,1,1050.0,Debit Card,2022-10-19,1050.0
I168722,C243863,Female,21,Food & Beverage,5,26.15,Cash,2021-01-18,130.75
I780521,C123024,Female,20,Food & Beverage,1,5.23,Cash,2022-12-15,5.23
I161897,C131511,Female,18,Technology,5,5250.0,Cash,2021-12-27,26250.0
I327326,C297497,Male,24,Clothing,2,600.16,Credit Card,2021-04-06,1200.32
I175092,C493997,Male,40,Clothing,3,900.24,Cash,2022-07-27,2700.7200000000003
I296125,C140007,Female,22,Books,1,15.15,Cash,2022-11-14,15.15
I280876,C233673,Male,28,Toys,1,35.84,Credit Card,2021-12-09,35.84
I649687,C103508,Female,34,Technology,3,3150.0,Credit Card,2022-05-26,9450.0
I240363,C108677,Female,20,Shoes,4,2400.68,Credit Card,2021-04-02,9602.72
I203671,C199162,Female,67,Clothing,5,1500.4,Cash,2021-04-24,7502.0
I129054,C151892,Female,38,Food & Beverage,2,10.46,Credit Card,2021-03-25,20.92
I777144,C938343,Female,56,Food & Beverage,1,5.23,Credit Card,2022-09-11,5.23
I322537,C218982,Male,36,Clothing,2,600.16,Cash,2023-01-14,1200.32
I257091,C141521,Female,55,Books,2,30.3,Cash,2021-03-18,60.6
I218396,C263222,Female,18,Food & Beverage,2,10.46,Credit Card,2023-01-07,20.92
I202789,C300694,Male,37,Clothing,3,900.24,Credit Card,2021-07-04,2700.7200000000003
I141815,C862769,Female,34,Food & Beverage,3,15.69,Cash,2022-04-30,47.07
I320388,C191015,Female,18,Cosmetics,1,40.66,Credit Card,2023-03-04,40.66
I203774,C339921,Male,49,Technology,2,2100.0,Debit Card,2022-07-27,4200.0
I122200,C208904,Male,20,Souvenir,4,46.92,Cash,2021-01-20,187.68
I152283,C108829,Female,47,Food & Beverage,3,15.69,Cash,2021-04-20,47.07
I165948,C444687,Female,45,Cosmetics,3,121.98,Debit Card,2021-02-28,365.94
I271282,C119958,Male,30,Toys,2,71.68,Credit Card,2022-06-12,143.36
I738691,C182469,Male,62,Clothing,4,1200.32,Debit Card,2021-05-11,4801.28
I280797,C319090,Female,34,Food & Beverage,3,15.69,Credit Card,2022-04-06,47.07
I332770,C454519,Male,52,Shoes,1,600.17,Cash,2022-12-25,600.17
I138160,C519692,Female,36,Books,5,75.75,Debit Card,2021-05-22,378.75
I589927,C384159,Male,38,Food & Beverage,1,5.23,Credit Card,2022-10-08,5.23
I751591,C148422,Female,61,Clothing,5,1500.4,Cash,2022-10-08,7502.0
I812461,C259279,Female,39,Food & Beverage,5,26.15,Credit Card,2021-02-18,130.75
I281975,C282323,Female,23,Cosmetics,3,121.98,Cash,2022-11-21,365.94
I165450,C312677,Male,31,Food & Beverage,4,20.92,Credit Card,2021-03-22,83.68
I313321,C258424,Female,31,Clothing,4,1200.32,Cash,2021-05-16,4801.28
I221140,C294876,Male,44,Clothing,4,1200.32,Cash,2021-08-18,4801.28
I896302,C233313,Female,28,Clothing,1,300.08,Cash,2021-03-03,300.08
I728779,C212751,Female,55,Clothing,3,900.24,Debit Card,2021-07-03,2700.7200000000003
I435704,C287538,Female,44,Clothing,3,900.24,Credit Card,2022-08-26,2700.7200000000003
I158978,C489127,Female,52,Food & Beverage,3,15.69,Cash,2022-06-04,47.07
I210015,C252727,Female,18,Cosmetics,2,81.32,Cash,2022-03-17,162.64
I223487,C305045,Female,49,Clothing,1,300.08,Cash,2023-02-17,300.08
I211458,C222698,Female,58,Clothing,5,1500.4,Credit Card,2023-01-03,7502.0
I277583,C309441,Male,58,Clothing,5,1500.4,Cash,2021-11-29,7502.0
I165631,C300849,Male,64,Clothing,2,600.16,Cash,2022-11-06,1200.32
I379732,C290469,Male,32,Food & Beverage,4,20.92,Credit Card,2021-10-16,83.68
I104780,C883548,Female,21,Clothing,5,1500.4,Debit Card,2022-01-28,7502.0
I218412,C116024,Female,34,Toys,3,107.52,Debit Card,2022-08-04,322.56
I168243,C243906,Female,40,Food & Beverage,5,26.15,Credit Card,2022-03-13,130.75
I117099,C218445,Male,69,Clothing,2,600.16,Debit Card,2022-06-01,1200.32
I807269,C242830,Male,44,Food & Beverage,5,26.15,Credit Card,2021-02-22,130.75
I788301,C928981,Female,40,Clothing,1,300.08,Credit Card,2022-12-12,300.08
I152925,C117810,Female,35,Clothing,4,1200.32,Cash,2023-01-07,4801.28
I740307,C172678,Female,36,Toys,4,143.36,Cash,2022-07-04,573.44
I718299,C171810,Female,69,Food & Beverage,2,10.46,Cash,2021-06-22,20.92
I215353,C221512,Female,58,Clothing,4,1200.32,Credit Card,2021-09-28,4801.28
I401442,C152288,Male,50,Food & Beverage,5,26.15,Cash,2021-11-08,130.75
