invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,total_sales
I159122,C298404,Female,33,Cosmetics,3,121.98,Cash,2022-06-15,365.94
I288985,C318570,Male,59,Books,2,30.3,Cash,2022-12-22,60.6
I136919,C172552,Female,41,Technology,2,2100.0,Credit Card,2021-12-04,4200.0
I290100,C270376,Male,51,Cosmetics,4,162.64,Debit Card,2021-10-13,650.56
I127143,C292377,Female,33,Clothing,3,900.24,Cash,2021-06-05,2700.7200000000003
I216527,C292308,Male,24,Clothing,1,300.08,Credit Card,2021-02-17,300.08
I202056,C958378,Female,55,Books,4,60.6,Debit Card,2023-02-07,242.4
I260439,C318007,Female,50,Books,3,45.45,Cash,2022-11-04,136.35000000000002
I322773,C141612,Female,56,Clothing,4,1200.32,Credit Card,2021-10-17,4801.28
I406748,C124239,Male,57,Clothing,5,1500.4,Credit Card,2021-10-25,7502.0
I172641,C144219,Female,37,Toys,5,179.2,Cash,2022-09-11,896.0
I193882,C186181,Female,38,Toys,2,71.68,Debit Card,2021-03-22,143.36
I126377,C940099,Male,27,Cosmetics,2,81.32,Credit Card,2021-04-05,162.64
I665541,C698118,Female,30,Shoes,1,600.17,Credit Card,2021-01-26,600.17
I106120,C181123,Female,61,Toys,5,179.2,Debit Card,2021-04-11,896.0
I121196,C692417,Female,48,Souvenir,4,46.92,Credit Card,2022-10-04,187.68
I134632,C311621,Male,47,Shoes,3,1800.51,Debit Card,2021-06-14,5401.53
I105807,C228321,Female,53,Food & Beverage,3,15.69,Cash,2021-09-03,47.07
I238290,C214448,Male,35,Clothing,4,1200.32,Credit Card,2021-06-27,4801.28
I327863,C374580,Female,67,Food & Beverage,2,10.46,Cash,2021-10-31,20.92
I921064,C633767,Female,28,Toys,4,143.36,Cash,2022-12-23,573.44
I153391,C339188,Female,18,Souvenir,5,58.65,Debit Card,2021-01-15,293.25
I680241,C118461,Male,30,Shoes,2,1200.34,Credit Card,2021-06-30,2400.68
I192025,C754365,Female,44,Food & Beverage,3,15.69,Cash,2021-03-27,47.07
I102075,C127805,Female,61,Cosmetics,1,40.66,Cash,2021-07-30,40.66
I254588,C149618,Female,44,Toys,1,35.84,Debit Card,2022-02-25,35.84
I113173,C318733,Female,69,Cosmetics,4,162.64,Cash,2021-09-30,650.56
I119466,C220908,Female,24,Toys,4,143.36,Debit Card,2022-01-16,573.44
I317983,C756940,Female,18,Cosmetics,5,203.3,Cash,2022-08-05,1016.5
I156332,C259027,Male,19,Clothing,2,600.16,Debit Card,2022-08-25,1200.32
I787252,C253498,Male,40,Clothing,5,1500.4,Debit Card,2022-06-22,7502.0
I289828,C204897,Female,36,Clothing,5,1500.4,Cash,2021-05-17,7502.0
I125739,C197212,Male,62,Cosmetics,1,40.66,Credit Card,2021-05-23,40.66
I246003,C154604,Male,46,Clothing,1,300.08,Debit Card,2021-08-01,300.08
I117593,C131579,Female,40,Clothing,5,1500.4,Credit Card,2022-05-04,7502.0
I759716,C179184,Female,43,Cosmetics,1,40.66,Cash,2021-04-25,40.66
I847530,C279055,Male,58,Cosmetics,1,40.66,Debit Card,2021-10-18,40.66
I105218,C484664,Female,28,Souvenir,2,23.46,Cash,2022-02-20,46.92
I187771,C220461,Female,58,Cosmetics,1,40.66,Debit Card,2022-09-08,40.66
I280091,C277636,Female,18,Souvenir,4,46.92,Cash,2023-03-01,187.68
I187370,C339350,Female,29,Books,3,45.45,Credit Card,2022-03-10,136.35000000000002
I106687,C335983,Male,20,Clothing,4,1200.32,Cash,2023-01-05,4801.28
I294120,C145250,Female,34,Cosmetics,3,121.98,Cash,2022-03-06,365.94
I169832,C188914,Female,53,Clothing,4,1200.32,Credit Card,2021-06-10,4801.28
I111719,C149907,Male,37,Clothing,1,300.08,Cash,2022-08-05,300.08
I159071,C245748,Male,23,Cosmetics,2,81.32,Debit Card,2021-09-13,162.64
I397250,C170581,Male,30,Clothing,1,300.08,Cash,2021-12-06,300.08
I328664,C311976,Female,53,Souvenir,2,23.46,Cash,2021-02-03,46.92
I101953,C316666,Male,52,Technology,3,3150.0,Cash,2021-02-16,9450.0
I284094,C136784,Male,31,Cosmetics,1,40.66,Credit Card,2021-06-11,40.66
I177918,C260482,Male,56,Clothing,4,1200.32,Debit Card,2021-11-01,4801.28
I244859,C338217,Male,29,Souvenir,5,58.65,Debit Card,2021-12-22,293.25
I234396,C318177,Female,31,Food & Beverage,3,15.69,Credit Card,2021-04-23,47.07
I163127,C216627,Female,19,Clothing,4,1200.32,Debit Card,2022-11-11,4801.28
I266127,C319481,Female,55,Cosmetics,1,40.66,Credit Card,2021-10-06,40.66
I166626,C332667,Female,66,Clothing,4,1200.32,Debit Card,2023-03-03,4801.28
I280218,C209262,Female,64,Technology,4,4200.0,Credit Card,2022-10-28,16800.0
I371992,C510596,Female,44,Books,1,15.15,Debit Card,2021-03-21,15.15
I201429,C156824,Female,59,Toys,4,143.36,Credit Card,2022-06-24,573.44
I585196,C129923,Male,26,Clothing,4,1200.32,Debit Card,2021-12-17,4801.28
I315673,C202930,Female,30,Clothing,5,1500.4,Debit Card,2021-12-17,7502.0
I244525,C313032,Female,36,Cosmetics,5,203.3,Debit Card,2022-11-20,1016.5
I291470,C280151,Male,62,Clothing,3,900.24,Credit Card,2022-11-26,2700.7200000000003
I160484,C343562,Male,62,Clothing,5,1500.4,Cash,2022-06-26,7502.0
I256231,C102500,Male,41,Clothing,5,1500.4,Credit Card,2021-07-23,7502.0
I110327,C338665,Male,65,Clothing,4,1200.32,Cash,2022-11-06,4801.28
I299815,C226266,Female,49,Cosmetics,1,40.66,Credit Card,2022-10-10,40.66
I150400,C219995,Female,30,Clothing,3,900.24,Debit Card,2023-01-07,2700.7200000000003
I628166,C227588,Male,47,Clothing,3,900.24,Debit Card,2022-07-02,2700.7200000000003
I308369,C574098,Male,35,Food & Beverage,3,15.69,Debit Card,2021-01-04,47.07
I118433,C164655,Male,66,Technology,1,1050.0,Cash,2021-05-23,1050.0
I409107,C120493,Female,34,Food & Beverage,1,5.23,Credit Card,2021-09-29,5.23
I612951,C938905,Male,69,Shoes,1,600.17,Cash,2022-02-24,600.17
I504317,C143877,Female,38,Clothing,5,1500.4,Cash,2021-03-24,7502.0
I335747,C377145,Female,33,Cosmetics,4,162.64,Credit Card,2021-02-21,650.56
I991674,C270281,Female,59,Clothing,1,300.08,Credit Card,2021-06-02,300.08
I151536,C744949,Male,42,Toys,1,35.84,Credit Card,2022-09-25,35.84
I165771,C596697,Female,60,Souvenir,2,23.46,Cash,2021-08-25,46.92
I284879,C147637,Female,33,Clothing,4,1200.32,Cash,2022-05-27,4801.28
I515685,C186230,Male,21,Toys,4,143.36,Debit Card,2021-03-27,573.44
I241694,C318891,Male,43,Shoes,4,2400.68,Cash,2021-04-26,9602.72
I540623,C336042,Female,38,Cosmetics,5,203.3,Credit Card,2021-08-17,1016.5
I304948,C293408,Male,22,Souvenir,2,23.46,Cash,2022-03-03,46.92
I507944,C137059,Female,27,Clothing,1,300.08,Cash,2022-09-30,300.08
I261637,C192381,Female,33,Cosmetics,5,203.3,Debit Card,2021-09-25,1016.5
I136569,C313513,Female,19,Clothing,5,1500.4,Cash,2021-03-18,7502.0
I327196,C177891,Female,60,Shoes,1,600.17,Debit Card,2022-05-17,600.17
I243146,C272279,Male,51,Clothing,1,300.08,Credit Card,2021-01-04,300.08
I226781,C234801,Male,47,Clothing,4,1200.32,Cash,2021-11-03,4801.28
I328532,C923724,Female,41,Toys,3,107.52,Cash,2022-09-10,322.56
I277947,C284013,Male,39,Books,3,45.45,Cash,2021-09-06,136.35000000000002
I165959,C163069,Male,24,Clothing,2,600.16,Debit Card,2021-07-05,1200.32
I937305,C201061,Female,34,Technology,3,3150.0,Debit Card,2021-11-01,9450.0
I238899,C750318,Male,27,Clothing,2,600.16,Cash,2021-04-13,1200.32
I300117,C968038,Female,60,Clothing,3,900.24,Debit Card,2023-01-03,2700.7200000000003
I299547,C601645,Female,23,Food & Beverage,2,10.46,Debit Card,2022-09-30,20.92
I315422,C258243,Male,65,Souvenir,5,58.65,Debit Card,2021-09-08,293.25
I211362,C152164,Female,39,Cosmetics,5,203.3,Cash,2022-01-18,1016.5
I250778,C227599,Male,55,Toys,1,35.84,Credit Card,2021-01-16,35.84
I698377,C294193,Female,50,Food & Beverage,1,5.23,Debit Card,2022-11-11,5.23
I260704,C110520,Female,23,Clothing,5,1500.4,Credit Card,2023-03-02,7502.0
I264369,C169649,Male,57,Toys,2,71.68,Cash,2021-10-11,143.36
I325747,C266148,Female,33,Clothing,5,1500.4,Credit Card,2022-10-05,7502.0
I130954,C282878,Female,52,Cosmetics,3,121.98,Cash,2022-04-17,365.94
I209313,C196170,Male,46,Clothing,2,600.16,Credit Card,2022-06-17,1200.32
I294582,C102357,Female,23,Souvenir,1,11.73,Cash,2022-10-17,11.73
I186756,C187899,Male,22,Clothing,4,1200.32,Credit Card,2022-07-13,4801.28
I689076,C792244,Male,35,Shoes,1,600.17,Cash,2022-04-03,600.17
I549259,C670220,Female,40,Shoes,5,3000.85,Cash,2022-06-21,15004.25
I258738,C247448,Female,33,Food & Beverage,1,5.23,Cash,2021-06-21,5.23
I192450,C281961,Male,49,Souvenir,5,58.65,Credit Card,2021-02-24,293.25
I848407,C115269,Female,46,Clothing,1,300.08,Credit Card,2022-04-05,300.08
I308594,C184417,Female,51,Food & Beverage,5,26.15,Debit Card,2022-07-13,130.75
I174999,C279856,Female,57,Cosmetics,5,203.3,Credit Card,2022-03-10,1016.5
I287445,C297779,Male,55,Food & Beverage,4,20.92,Cash,2022-07-06,83.68
I265048,C296532,Male,37,Food & Beverage,5,26.15,Credit Card,2023-02-16,130.75
I294226,C198208,Female,34,Clothing,5,1500.4,Credit Card,2021-04-16,7502.0
I271318,C155225,Female,51,Books,2,30.3,Cash,2022-04-20,60.6
I141970,C296028,Female,45,Clothing,4,1200.32,Credit Card,2021-01-07,4801.28
I137289,C161632,Female,27,Technology,3,3150.0,Cash,2022-01-11,9450.0
I413623,C820997,Male,49,Toys,2,71.68,Cash,2021-03-04,143.36
I122111,C149811,Female,40,Cosmetics,2,81.32,Debit Card,2021-03-31,162.64
I173033,C983589,Male,28,Souvenir,4,46.92,Debit Card,2022-08-26,187.68
I333293,C271142,Female,57,Cosmetics,5,203.3,Cash,2021-07-09,1016.5
I187946,C614990,Female,34,Cosmetics,4,162.64,Credit Card,2021-12-23,650.56
I226058,C305642,Female,67,Food & Beverage,2,10.46,Cash,2022-05-26,20.92
I254146,C145825,Male,56,Food & Beverage,2,10.46,Cash,2021-03-05,20.92
I157847,C723406,Male,69,Technology,3,3150.0,Cash,2021-06-07,9450.0
I215654,C138372,Female,27,Clothing,5,1500.4,Cash,2022-07-06,7502.0
I322175,C725578,Male,57,Souvenir,2,23.46,Credit Card,2021-10-30,46.92
I130485,C132418,Male,56,Shoes,2,1200.34,Cash,2022-04-07,2400.68
I161045,C135744,Female,40,Toys,5,179.2,Cash,2021-03-30,896.0
I907971,C288725,Male,62,Clothing,1,300.08,Debit Card,2021-11-12,300.08
I932061,C298046,Female,24,Shoes,4,2400.68,Debit Card,2021-12-06,9602.72
I566701,C648889,Male,34,Toys,4,143.36,Debit Card,2021-09-13,573.44
I312671,C230264,Female,69,Clothing,1,300.08,Cash,2022-08-17,300.08
I158472,C274153,Female,31,Clothing,4,1200.32,Credit Card,2022-03-10,4801.28
I119826,C155257,Male,53,Toys,1,35.84,Debit Card,2021-01-20,35.84
I741972,C251265,Female,42,Clothing,1,300.08,Credit Card,2022-10-10,300.08
I262174,C905881,Female,66,Toys,4,143.36,Cash,2022-01-18,573.44
I337935,C170867,Female,44,Toys,3,107.52,Cash,2022-07-22,322.56
I552846,C161249,Female,27,Food & Beverage,2,10.46,Cash,2022-04-23,20.92
I183356,C213357,Male,41,Toys,2,71.68,Credit Card,2021-07-13,143.36
I570421,C180782,Female,21,Shoes,1,600.17,Credit Card,2022-01-01,600.17
I594574,C316999,Female,56,Clothing,2,600.16,Credit Card,2022-09-20,1200.32
I133422,C703990,Male,28,Clothing,5,1500.4,Debit Card,2021-06-23,7502.0
I328466,C309128,Male,55,Clothing,4,1200.32,Cash,2022-07-08,4801.28
I240747,C210733,Female,42,Clothing,5,1500.4,Debit Card,2021-08-19,7502.0
I448426,C217233,Male,63,Clothing,5,1500.4,Debit Card,2021-03-31,7502.0
I227852,C309683,Female,58,Shoes,1,600.17,Credit Card,2022-01-14,600.17
I267166,C830872,Female,52,Clothing,3,900.24,Credit Card,2021-04-04,2700.7200000000003
I569071,C296773,Male,24,Souvenir,3,35.19,Debit Card,2022-05-17,105.57
I992506,C119920,Female,60,Books,5,75.75,Cash,2021-11-02,378.75
I778661,C187952,Male,54,Clothing,1,300.08,Cash,2021-12-05,300.08
I291495,C352873,Male,23,Books,4,60.6,Debit Card,2021-07-24,242.4
I492262,C135763,Male,46,Food & Beverage,4,20.92,Credit Card,2021-10-11,83.68
I560517,C263536,Female,49,Shoes,2,1200.34,Cash,2021-06-06,2400.68
I343920,C307381,Female,52,Cosmetics,3,121.98,Cash,2022-05-28,365.94
I315896,C253532,Male,62,Clothing,1,300.08,Cash,2021-10-10,300.08
I251408,C254403,Female,18,Clothing,1,300.08,Debit Card,2022-05-10,300.08
I207792,C161748,Female,35,Technology,1,1050.0,Credit Card,2021-09-12,1050.0
I120408,C859963,Female,40,Clothing,1,300.08,Credit Card,2021-05-10,300.08
I279538,C265704,Male,67,Clothing,2,600.16,Debit Card,2023-01-26,1200.32
I304108,C314282,Male,23,Shoes,3,1800.51,Debit Card,2021-06-16,5401.53
I256830,C148427,Female,21,Cosmetics,2,81.32,Credit Card,2022-10-10,162.64
I296724,C231555,Male,38,Clothing,3,900.24,Credit Card,2022-03-03,2700.7200000000003
I677872,C219409,Female,23,Cosmetics,3,121.98,Credit Card,2021-10-18,365.94
I235481,C332464,Female,54,Food & Beverage,3,15.69,Cash,2021-08-05,47.07
I265979,C844323,Female,58,Toys,1,35.84,Credit Card,2021-05-07,35.84
I235510,C279267,Male,52,Clothing,3,900.24,Credit Card,2022-07-05,2700.7200000000003
I231674,C274780,Male,59,Books,4,60.6,Cash,2021-02-17,242.4
I245099,C224113,Female,28,Books,4,60.6,Credit Card,2022-09-30,242.4
I103917,C787113,Male,18,Food & Beverage,2,10.46,Debit Card,2021-04-08,20.92
I873471,C490589,Female,52,Technology,5,5250.0,Credit Card,2022-04-24,26250.0
I241024,C269533,Female,25,Cosmetics,4,162.64,Cash,2022-03-14,650.56
I229419,C760137,Male,59,Food & Beverage,3,15.69,Credit Card,2022-02-10,47.07
I201357,C292282,Male,60,Food & Beverage,5,26.15,Cash,2021-11-28,130.75
I145220,C271559,Female,40,Shoes,3,1800.51,Debit Card,2021-02-28,5401.53
I469019,C251503,Male,49,Cosmetics,5,203.3,Debit Card,2021-06-20,1016.5
I200702,C147420,Female,40,Food & Beverage,4,20.92,Cash,2021-10-06,83.68
I279033,C378863,Female,56,Food & Beverage,1,5.23,Cash,2021-05-27,5.23
I252366,C146330,Female,21,Souvenir,3,35.19,Cash,2022-12-13,105.57
I807536,C150514,Male,56,Cosmetics,4,162.64,Credit Card,2021-11-19,650.56
I127183,C327021,Male,64,Technology,1,1050.0,Cash,2022-12-13,1050.0
I191853,C236866,Female,32,Clothing,4,1200.32,Cash,2023-02-23,4801.28
I298037,C250471,Female,62,Clothing,5,1500.4,Debit Card,2022-11-30,7502.0
I139947,C287029,Female,51,Souvenir,1,11.73,Debit Card,2021-03-24,11.73
I262341,C158981,Female,61,Clothing,4,1200.32,Debit Card,2023-02-04,4801.28
I544382,C836040,Female,53,Clothing,4,1200.32,Cash,2021-01-18,4801.28
I167327,C237804,Male,39,Clothing,3,900.24,Debit Card,2022-09-13,2700.7200000000003
I797528,C195224,Male,26,Cosmetics,2,81.32,Cash,2021-06-15,162.64
I921349,C322855,Female,41,Toys,5,179.2,Credit Card,2022-01-01,896.0
I134241,C184180,Female,64,Clothing,3,900.24,Cash,2022-08-01,2700.7200000000003
I213514,C121944,Female,26,Clothing,4,1200.32,Credit Card,2022-10-02,4801.28
I107109,C123490,Male,46,Food & Beverage,1,5.23,Cash,2022-01-03,5.23
I209706,C271806,Male,29,Toys,1,35.84,Debit Card,2021-01-03,35.84
I814638,C117338,Female,36,Cosmetics,2,81.32,Credit Card,2022-07-18,162.64
I209629,C170853,Male,64,Clothing,5,1500.4,Cash,2022-11-20,7502.0
I240299,C898848,Male,44,Food & Beverage,5,26.15,Credit Card,2022-07-17,130.75
I604905,C221921,Female,65,Shoes,3,1800.51,Credit Card,2022-09-04,5401.53
I214331,C157328,Female,49,Clothing,4,1200.32,Credit Card,2021-07-07,4801.28
I103382,C178576,Female,48,Clothing,2,600.16,Cash,2021-05-04,1200.32
I516452,C326496,Male,18,Cosmetics,4,162.64,Debit Card,2022-10-23,650.56
I258827,C203551,Male,58,Technology,5,5250.0,Cash,2022-12-28,26250.0
I219272,C508692,Female,60,Clothing,1,300.08,Credit Card,2022-10-30,300.08
I215094,C300779,Male,52,Food & Beverage,4,20.92,Debit Card,2023-01-16,83.68
I156131,C397510,Female,18,Food & Beverage,3,15.69,Credit Card,2022-11-10,47.07
I221816,C239200,Female,60,Technology,4,4200.0,Debit Card,2022-12-28,16800.0
I281916,C253733,Male,41,Shoes,4,2400.68,Cash,2022-04-02,9602.72
I205100,C619492,Male,47,Clothing,3,900.24,Credit Card,2022-10-08,2700.7200000000003
I114943,C534897,Female,68,Books,4,60.6,Cash,2022-05-01,242.4
I183304,C330674,Female,30,Clothing,5,1500.4,Credit Card,2023-01-22,7502.0
I329147,C375545,Female,56,Clothing,4,1200.32,Credit Card,2022-10-10,4801.28
I139491,C261368,Male,54,Food & Beverage,5,26.15,Credit Card,2021-05-07,130.75
I220586,C334490,Male,43,Cosmetics,5,203.3,Debit Card,2021-03-14,1016.5
I111460,C245823,Female,33,Toys,3,107.52,Cash,2022-11-23,322.56
I222290,C260909,Male,54,Clothing,1,300.08,Cash,2022-10-27,300.08
I264690,C284233,Female,69,Clothing,5,1500.4,Cash,2022-06-09,7502.0
I187393,C570244,Female,29,Clothing,1,300.08,Debit Card,2022-08-24,300.08
I192041,C328695,Male,63,Clothing,5,1500.4,Credit Card,2021-07-14,7502.0
I151222,C711400,Male,32,Clothing,3,900.24,Cash,2021-02-22,2700.7200000000003
I167881,C319969,Female,36,Souvenir,4,46.92,Cash,2021-06-10,187.68
I313091,C135108,Female,42,Food & Beverage,4,20.92,Credit Card,2022-03-15,83.68
I275004,C143243,Female,65,Toys,4,143.36,Cash,2022-09-12,573.44
I128927,C268860,Female,53,Technology,1,1050.0,Debit Card,2021-11-12,1050.0
I193971,C179811,Male,26,Souvenir,1,11.73,Cash,2022-12-20,11.73
I109457,C194341,Female,42,Clothing,2,600.16,Credit Card,2022-05-13,1200.32
I119613,C167475,Male,37,Clothing,3,900.24,Cash,2021-01-09,2700.7200000000003
I599432,C432705,Female,32,Food & Beverage,3,15.69,Debit Card,2022-05-05,47.07
I705586,C396914,Female,66,Clothing,5,1500.4,Debit Card,2022-07-05,7502.0
I142468,C259929,Female,29,Food & Beverage,2,10.46,Credit Card,2022-03-22,20.92
I152944,C910436,Male,57,Cosmetics,3,121.98,Cash,2022-05-11,365.94
I187459,C238097,Female,40,Books,4,60.6,Cash,2022-02-07,242.4
I127982,C254460,Female,19,Food & Beverage,5,26.15,Credit Card,2021-04-28,130.75
I277150,C128659,Male,31,Clothing,5,1500.4,Cash,2022-03-08,7502.0
I310687,C574478,Female,58,Cosmetics,3,121.98,Debit Card,2021-11-13,365.94
I328941,C221578,Male,28,Clothing,4,1200.32,Cash,2021-10-14,4801.28
I309676,C203882,Female,31,Toys,1,35.84,Credit Card,2022-04-19,35.84
I632702,C111703,Male,18,Food & Beverage,5,26.15,Credit Card,2023-02-21,130.75
I536684,C994684,Male,21,Toys,3,107.52,Debit Card,2022-05-30,322.56
I878662,C359322,Male,25,Books,1,15.15,Cash,2022-10-03,15.15
I267553,C153677,Male,22,Souvenir,4,46.92,Debit Card,2023-01-18,187.68
I127562,C224186,Female,51,Clothing,3,900.24,Cash,2021-03-04,2700.7200000000003
I234437,C261216,Male,37,Food & Beverage,3,15.69,Credit Card,2022-09-26,47.07
I334652,C275177,Female,40,Cosmetics,3,121.98,Debit Card,2022-11-12,365.94
I297384,C296360,Male,50,Cosmetics,4,162.64,Debit Card,2021-03-06,650.56
I289287,C798023,Female,43,Food & Beverage,3,15.69,Debit Card,2022-11-08,47.07
I172175,C155781,Male,53,Toys,2,71.68,Cash,2022-10-13,143.36
I186298,C125552,Male,41,Cosmetics,2,81.32,Cash,2021-11-02,162.64
I116624,C145405,Male,24,Food & Beverage,5,26.15,Credit Card,2022-07-19,130.75
I123654,C295150,Female,44,Cosmetics,2,81.32,Cash,2022-08-23,162.64
I425988,C286845,Female,53,Cosmetics,3,121.98,Cash,2022-03-28,365.94
I306930,C166594,Female,42,Souvenir,3,35.19,Cash,2022-08-13,105.57
I316228,C104942,Male,35,Shoes,2,1200.34,Cash,2023-02-17,2400.68
I333984,C120739,Female,20,Shoes,2,1200.34,Credit Card,2022-06-15,2400.68
I244775,C250258,Female,30,Cosmetics,2,81.32,Credit Card,2022-12-03,162.64
I301937,C121213,Female,34,Clothing,2,600.16,Cash,2022-03-26,1200.32
I694501,C199490,Male,38,Clothing,4,1200.32,Credit Card,2021-03-20,4801.28
I309952,C203080,Female,28,Toys,3,107.52,Cash,2022-07-06,322.56
I224917,C268028,Female,60,Books,4,60.6,Debit Card,2023-02-12,242.4
I177478,C124441,Male,50,Clothing,2,600.16,Credit Card,2022-09-08,1200.32
I274148,C176425,Female,52,Food & Beverage,1,5.23,Debit Card,2022-02-04,5.23
I154721,C150058,Male,33,Cosmetics,5,203.3,Debit Card,2021-10-01,1016.5
I259277,C355612,Female,34,Toys,3,107.52,Credit Card,2021-08-11,322.56
I253375,C121526,Male,48,Shoes,5,3000.85,Cash,2022-12-29,15004.25
I156765,C267721,Male,28,Cosmetics,3,121.98,Debit Card,2022-11-22,365.94
I115102,C106131,Male,59,Cosmetics,3,121.98,Debit Card,2021-12-13,365.94
I147656,C281073,Female,55,Clothing,3,900.24,Credit Card,2023-01-16,2700.7200000000003
I128418,C184418,Female,63,Technology,5,5250.0,Cash,2022-12-22,26250.0
I133449,C834188,Female,68,Food & Beverage,5,26.15,Cash,2022-09-14,130.75
I114236,C307404,Female,36,Food & Beverage,4,20.92,Cash,2022-08-06,83.68
I159872,C335564,Male,61,Clothing,4,1200.32,Cash,2022-04-02,4801.28
I447197,C602930,Female,37,Books,3,45.45,Debit Card,2021-01-10,136.35000000000002
I280426,C258000,Female,45,Food & Beverage,3,15.69,Cash,2021-12-06,47.07
I289172,C181585,Female,28,Clothing,2,600.16,Credit Card,2022-06-06,1200.32
I323598,C109148,Male,64,Shoes,1,600.17,Cash,2022-03-02,600.17
I569110,C741571,Female,54,Toys,1,35.84,Cash,2022-05-13,35.84
I310764,C272462,Male,27,Clothing,1,300.08,Cash,2022-07-28,300.08
I102721,C102359,Male,57,Toys,3,107.52,Credit Card,2022-07-09,322.56
I122485,C125048,Male,23,Cosmetics,1,40.66,Credit Card,2021-07-12,40.66
I174241,C236494,Male,61,Clothing,1,300.08,Credit Card,2022-05-16,300.08
I316056,C247455,Female,38,Clothing,3,900.24,Debit Card,2022-09-16,2700.7200000000003
I264760,C334676,Female,69,Toys,3,107.52,Credit Card,2022-06-27,322.56
I320720,C216338,Male,65,Clothing,5,1500.4,Credit Card,2021-08-23,7502.0
I733733,C254529,Male,27,Cosmetics,1,40.66,Cash,2022-01-17,40.66
I152100,C140055,Male,60,Shoes,1,600.17,Credit Card,2022-07-29,600.17
I209231,C258159,Female,51,Technology,1,1050.0,Credit Card,2021-09-09,1050.0
I362416,C119461,Female,24,Clothing,2,600.16,Credit Card,2021-07-14,1200.32
I314811,C196432,Female,68,Clothing,1,300.08,Cash,2021-04-10,300.08
I617062,C186156,Female,52,Technology,2,2100.0,Debit Card,2022-06-16,4200.0
I834992,C187282,Female,44,Technology,1,1050.0,Debit Card,2021-04-29,1050.0
I219428,C208838,Female,40,Toys,4,143.36,Cash,2021-09-17,573.44
I117785,C113968,Male,60,Technology,4,4200.0,Credit Card,2021-01-08,16800.0
I319795,C203846,Female,30,Books,3,45.45,Cash,2022-09-02,136.35000000000002
I202043,C100019,Female,21,Toys,1,35.84,Credit Card,2021-07-25,35.84
I146384,C107169,Female,33,Clothing,3,900.24,Cash,2022-02-14,2700.7200000000003
I149873,C279310,Male,47,Food & Beverage,2,10.46,Cash,2021-08-14,20.92
I222699,C104194,Female,60,Books,5,75.75,Credit Card,2021-12-21,378.75
I787365,C113334,Male,53,Clothing,3,900.24,Credit Card,2021-07-04,2700.7200000000003
I203708,C959371,Male,48,Technology,5,5250.0,Credit Card,2021-06-20,26250.0
I151885,C616915,Female,55,Souvenir,4,46.92,Cash,2022-11-12,187.68
I275766,C311448,Female,62,Toys,5,179.2,Credit Card,2021-05-08,896.0
