invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,total_sales
I183538,C594503,Female,56,Food & Beverage,5,26.15,Cash,2022-02-05,130.75
I231475,C332138,Female,57,Clothing,4,1200.32,Cash,2021-06-30,4801.28
I434859,C734492,Male,60,Technology,1,1050.0,Cash,2022-11-11,1050.0
I166223,C194438,Female,45,Food & Beverage,4,20.92,Debit Card,2021-04-01,83.68
I208412,C874835,Female,53,Technology,5,5250.0,Debit Card,2022-07-27,26250.0
I132097,C331611,Female,51,Cosmetics,4,162.64,Cash,2022-03-20,650.56
I221737,C166766,Female,51,Toys,4,143.36,Debit Card,2021-09-10,573.44
I197262,C158603,Female,56,Cosmetics,4,162.64,Debit Card,2021-02-27,650.56
I335956,C274847,Female,67,Food & Beverage,5,26.15,Cash,2022-04-02,130.75
I328982,C126401,Male,62,Toys,1,35.84,Credit Card,2022-04-10,35.84
I260932,C295038,Female,23,Clothing,4,1200.32,Credit Card,2022-02-13,4801.28
I125321,C171743,Female,64,Clothing,2,600.16,Debit Card,2021-10-21,1200.32
I327663,C297615,Female,60,Clothing,4,1200.32,Credit Card,2021-06-19,4801.28
I236380,C206241,Female,62,Clothing,2,600.16,Cash,2022-11-24,1200.32
I131896,C204381,Female,20,Clothing,1,300.08,Debit Card,2021-06-07,300.08
I141984,C316660,Female,42,Food & Beverage,4,20.92,Cash,2021-12-19,83.68
I280767,C188852,Female,64,Food & Beverage,1,5.23,Credit Card,2022-02-15,5.23
I312108,C335686,Female,54,Shoes,4,2400.68,Credit Card,2021-01-30,9602.72
I234118,C839012,Female,57,Clothing,2,600.16,Cash,2022-11-13,1200.32
I973744,C293696,Male,58,Clothing,1,300.08,Credit Card,2023-01-16,300.08
I234303,C901260,Male,20,Clothing,1,300.08,Cash,2022-01-28,300.08
I350619,C161382,Male,43,Clothing,4,1200.32,Credit Card,2021-01-01,4801.28
I330536,C704716,Male,56,Food & Beverage,4,20.92,Cash,2022-08-19,83.68
I758454,C179784,Female,22,Clothing,3,900.24,Credit Card,2022-02-23,2700.7200000000003
I436240,C173066,Female,55,Shoes,3,1800.51,Cash,2021-07-08,5401.53
I265597,C702803,Male,45,Cosmetics,2,81.32,Credit Card,2023-02-15,162.64
I132297,C639463,Male,24,Clothing,4,1200.32,Cash,2021-04-27,4801.28
I331046,C132609,Female,59,Shoes,1,600.17,Cash,2022-10-28,600.17
I138693,C302795,Male,54,Shoes,1,600.17,Debit Card,2022-06-20,600.17
I157039,C140619,Male,66,Souvenir,5,58.65,Credit Card,2022-01-31,293.25
I174160,C138530,Male,44,Clothing,5,1500.4,Debit Card,2022-07-26,7502.0
I286992,C511449,Male,63,Souvenir,5,58.65,Debit Card,2021-08-15,293.25
I282654,C213090,Female,54,Clothing,4,1200.32,Credit Card,2021-10-05,4801.28
I284829,C293144,Male,26,Cosmetics,5,203.3,Credit Card,2021-07-06,1016.5
I318757,C204080,Female,31,Technology,3,3150.0,Credit Card,2021-06-01,9450.0
I192213,C243546,Female,44,Toys,4,143.36,Debit Card,2021-04-05,573.44
I230599,C299134,Male,59,Food & Beverage,1,5.23,Debit Card,2022-12-21,5.23
I170396,C276838,Female,48,Shoes,2,1200.34,Cash,2022-09-16,2400.68
I222398,C216362,Female,46,Clothing,5,1500.4,Credit Card,2022-04-16,7502.0
I336831,C161422,Female,39,Clothing,4,1200.32,Cash,2022-01-07,4801.28
I192320,C542618,Male,66,Food & Beverage,2,10.46,Cash,2021-04-17,20.92
I129937,C254457,Female,40,Books,5,75.75,Cash,2023-01-23,378.75
I256273,C330365,Male,39,Cosmetics,2,81.32,Credit Card,2021-02-15,162.64
I102256,C263791,Male,44,Books,3,45.45,Cash,2021-12-08,136.35000000000002
I681499,C309842,Male,31,Clothing,4,1200.32,Cash,2022-04-22,4801.28
I433688,C324971,Female,24,Technology,4,4200.0,Credit Card,2023-02-27,16800.0
I272974,C108362,Female,44,Food & Beverage,4,20.92,Cash,2021-01-04,83.68
I200755,C121031,Male,18,Clothing,2,600.16,Cash,2022-03-10,1200.32
I559463,C229072,Female,61,Souvenir,2,23.46,Cash,2022-04-02,46.92
I151346,C309786,Female,37,Shoes,3,1800.51,Debit Card,2021-04-10,5401.53
I118879,C801492,Male,54,Clothing,3,900.24,Cash,2021-02-27,2700.7200000000003
I185484,C267215,Female,24,Clothing,1,300.08,Cash,2021-09-23,300.08
I549273,C338209,Female,38,Clothing,1,300.08,Credit Card,2021-03-20,300.08
I206387,C279639,Female,37,Shoes,5,3000.85,Credit Card,2022-08-28,15004.25
I919567,C257932,Female,49,Books,4,60.6,Credit Card,2022-07-01,242.4
I242512,C119433,Female,51,Clothing,1,300.08,Cash,2021-01-28,300.08
I254609,C163245,Female,30,Shoes,4,2400.68,Credit Card,2022-07-08,9602.72
I310514,C120995,Female,49,Shoes,3,1800.51,Debit Card,2021-09-07,5401.53
I180923,C116803,Female,26,Shoes,4,2400.68,Cash,2022-08-08,9602.72
I238278,C313190,Female,37,Food & Beverage,3,15.69,Credit Card,2021-06-30,47.07
I137430,C303698,Male,48,Clothing,2,600.16,Credit Card,2022-03-14,1200.32
I460500,C322729,Female,47,Clothing,1,300.08,Cash,2021-08-27,300.08
I203386,C744677,Female,57,Food & Beverage,5,26.15,Cash,2023-03-01,130.75
I303788,C263373,Female,68,Clothing,2,600.16,Cash,2022-03-28,1200.32
I829013,C331038,Female,55,Clothing,1,300.08,Cash,2021-11-28,300.08
I302263,C306443,Female,36,Cosmetics,3,121.98,Credit Card,2022-05-21,365.94
I940472,C123775,Female,44,Toys,2,71.68,Credit Card,2021-03-01,143.36
I245081,C219224,Female,66,Toys,5,179.2,Debit Card,2021-09-05,896.0
I146954,C299790,Male,67,Clothing,5,1500.4,Cash,2021-04-22,7502.0
I100617,C745941,Male,56,Books,5,75.75,Cash,2022-07-06,378.75
I732168,C241322,Female,22,Toys,1,35.84,Debit Card,2021-05-26,35.84
I245211,C405731,Male,43,Cosmetics,4,162.64,Cash,2022-07-02,650.56
I302280,C241410,Female,60,Shoes,4,2400.68,Credit Card,2022-08-21,9602.72
I489671,C145645,Female,49,Souvenir,2,23.46,Cash,2021-11-03,46.92
I741593,C311020,Female,26,Technology,2,2100.0,Credit Card,2022-11-17,4200.0
I299582,C461606,Female,40,Toys,5,179.2,Cash,2022-12-07,896.0
I276727,C259356,Male,34,Clothing,5,1500.4,Cash,2021-04-24,7502.0
I297249,C227132,Female,63,Cosmetics,1,40.66,Cash,2021-07-22,40.66
I309139,C173917,Female,35,Clothing,5,1500.4,Cash,2021-05-01,7502.0
I282620,C208415,Female,31,Clothing,2,600.16,Cash,2022-07-05,1200.32
I312282,C897225,Male,47,Shoes,3,1800.51,Debit Card,2021-05-25,5401.53
I175212,C331128,Male,38,Shoes,1,600.17,Cash,2021-09-28,600.17
I261689,C201353,Male,28,Shoes,2,1200.34,Cash,2022-12-04,2400.68
I319891,C294190,Male,27,Food & Beverage,4,20.92,Debit Card,2021-03-08,83.68
I334787,C203336,Male,36,Clothing,2,600.16,Credit Card,2021-10-28,1200.32
I467455,C283822,Female,58,Clothing,2,600.16,Credit Card,2022-12-15,1200.32
I302293,C546437,Male,40,Souvenir,2,23.46,Credit Card,2021-07-10,46.92
I146236,C325458,Male,33,Books,1,15.15,Debit Card,2021-08-27,15.15
I239902,C141132,Male,63,Clothing,3,900.24,Credit Card,2021-11-09,2700.7200000000003
I212987,C343336,Male,33,Clothing,1,300.08,Credit Card,2022-07-23,300.08
I294291,C269696,Male,65,Cosmetics,5,203.3,Cash,2023-01-23,1016.5
I681382,C317817,Female,28,Cosmetics,3,121.98,Credit Card,2022-09-07,365.94
I161686,C229763,Male,23,Clothing,2,600.16,Debit Card,2022-12-06,1200.32
I320267,C223906,Male,57,Food & Beverage,4,20.92,Debit Card,2022-03-27,83.68
I349230,C173626,Male,30,Shoes,3,1800.51,Credit Card,2021-12-08,5401.53
I327032,C144745,Female,58,Cosmetics,4,162.64,Cash,2021-08-29,650.56
I618686,C192290,Female,27,Cosmetics,3,121.98,Credit Card,2021-09-17,365.94
I267545,C246812,Female,51,Clothing,5,1500.4,Cash,2022-04-24,7502.0
I524692,C147396,Female,31,Clothing,2,600.16,Cash,2021-03-13,1200.32
I195618,C151452,Female,26,Cosmetics,5,203.3,Cash,2021-12-16,1016.5
I298953,C495247,Female,69,Clothing,1,300.08,Cash,2022-10-24,300.08
I938538,C432988,Male,34,Clothing,3,900.24,Credit Card,2021-07-28,2700.7200000000003
I329435,C207632,Male,63,Shoes,5,3000.85,Credit Card,2022-06-02,15004.25
I199379,C183733,Male,47,Books,3,45.45,Debit Card,2021-09-03,136.35000000000002
I623367,C605539,Female,39,Food & Beverage,3,15.69,Cash,2022-11-24,47.07
I297542,C195589,Female,52,Shoes,5,3000.85,Cash,2021-10-22,15004.25
I433134,C254678,Female,64,Shoes,5,3000.85,Credit Card,2021-06-04,15004.25
I701549,C939167,Female,53,Shoes,1,600.17,Credit Card,2022-09-24,600.17
I561238,C200050,Male,21,Clothing,5,1500.4,Credit Card,2021-02-07,7502.0
I759283,C191074,Male,69,Shoes,3,1800.51,Debit Card,2022-08-26,5401.53
I201566,C328765,Female,63,Clothing,3,900.24,Cash,2022-05-17,2700.7200000000003
I210745,C237367,Female,22,Food & Beverage,4,20.92,Cash,2021-01-20,83.68
I321968,C950290,Female,42,Clothing,2,600.16,Debit Card,2021-11-05,1200.32
I310521,C780264,Female,33,Cosmetics,1,40.66,Credit Card,2021-12-16,40.66
I212959,C145130,Male,41,Toys,5,179.2,Credit Card,2022-10-24,896.0
I264819,C408001,Male,51,Toys,4,143.36,Credit Card,2022-03-15,573.44
I112057,C318582,Female,28,Shoes,5,3000.85,Credit Card,2022-07-13,15004.25
I312524,C123511,Female,68,Clothing,5,1500.4,Cash,2021-02-05,7502.0
I285082,C753082,Female,53,Clothing,1,300.08,Cash,2021-12-17,300.08
I122954,C260360,Male,35,Clothing,1,300.08,Credit Card,2021-02-03,300.08
I229187,C375953,Female,18,Cosmetics,1,40.66,Debit Card,2021-03-02,40.66
I165654,C594337,Male,59,Clothing,5,1500.4,Credit Card,2023-03-02,7502.0
I397909,C260165,Female,65,Clothing,1,300.08,Credit Card,2021-12-09,300.08
I259569,C597386,Female,51,Shoes,1,600.17,Cash,2022-11-25,600.17
I259847,C234253,Male,31,Clothing,4,1200.32,Cash,2022-06-14,4801.28
I121928,C300820,Female,30,Food & Beverage,4,20.92,Debit Card,2022-02-13,83.68
I149740,C675111,Female,46,Books,5,75.75,Credit Card,2023-01-26,378.75
I223193,C215406,Male,32,Cosmetics,4,162.64,Credit Card,2023-01-25,650.56
I826922,C938850,Male,23,Clothing,4,1200.32,Cash,2023-03-03,4801.28
I121072,C574587,Male,69,Cosmetics,5,203.3,Credit Card,2022-09-12,1016.5
I192998,C106400,Female,60,Clothing,3,900.24,Cash,2021-03-12,2700.7200000000003
I164167,C121506,Male,41,Clothing,3,900.24,Debit Card,2022-08-06,2700.7200000000003
I226364,C757799,Male,60,Food & Beverage,3,15.69,Credit Card,2022-02-16,47.07
I476456,C158855,Female,32,Food & Beverage,5,26.15,Cash,2021-02-04,130.75
I398885,C432763,Female,62,Cosmetics,3,121.98,Credit Card,2023-02-22,365.94
I483331,C293646,Female,63,Books,5,75.75,Debit Card,2021-07-27,378.75
I254815,C528339,Female,38,Cosmetics,2,81.32,Credit Card,2021-08-08,162.64
I111633,C365386,Male,30,Clothing,3,900.24,Cash,2022-05-01,2700.7200000000003
I273165,C179637,Female,51,Food & Beverage,2,10.46,Credit Card,2021-07-26,20.92
I177797,C550851,Female,19,Toys,1,35.84,Cash,2021-04-15,35.84
I163274,C196874,Male,42,Shoes,3,1800.51,Credit Card,2022-08-06,5401.53
I904046,C245185,Male,35,Food & Beverage,3,15.69,Cash,2021-08-03,47.07
I317787,C258716,Female,68,Cosmetics,3,121.98,Cash,2021-02-22,365.94
I122023,C106028,Male,23,Clothing,5,1500.4,Cash,2021-11-28,7502.0
I210193,C781845,Male,55,Shoes,3,1800.51,Debit Card,2022-07-28,5401.53
I205309,C411576,Male,23,Books,1,15.15,Credit Card,2021-07-20,15.15
I304157,C184431,Male,34,Cosmetics,3,121.98,Credit Card,2022-12-15,365.94
I239685,C321264,Male,57,Technology,3,3150.0,Cash,2022-06-24,9450.0
I901487,C100155,Female,61,Clothing,1,300.08,Debit Card,2023-03-03,300.08
I232308,C378187,Male,59,Cosmetics,1,40.66,Cash,2022-04-05,40.66
I865912,C136533,Female,49,Books,3,45.45,Cash,2021-07-26,136.35000000000002
I251794,C264782,Female,42,Technology,3,3150.0,Debit Card,2022-01-28,9450.0
I295819,C127580,Female,31,Food & Beverage,5,26.15,Cash,2021-11-15,130.75
I478385,C255538,Male,49,Toys,5,179.2,Credit Card,2022-10-10,896.0
I245648,C322009,Male,61,Food & Beverage,4,20.92,Credit Card,2023-01-13,83.68
I241999,C316511,Male,63,Clothing,3,900.24,Credit Card,2022-12-25,2700.7200000000003
I253063,C208040,Female,33,Books,5,75.75,Cash,2022-02-17,378.75
I314683,C216760,Female,50,Clothing,5,1500.4,Cash,2023-01-27,7502.0
I257199,C270239,Female,55,Shoes,4,2400.68,Credit Card,2021-09-23,9602.72
I175748,C153663,Male,29,Toys,2,71.68,Credit Card,2021-11-04,143.36
I515485,C273737,Male,49,Souvenir,5,58.65,Credit Card,2022-04-15,293.25
I233379,C566389,Female,53,Cosmetics,5,203.3,Credit Card,2022-07-02,1016.5
I494256,C266587,Female,35,Clothing,3,900.24,Cash,2022-01-24,2700.7200000000003
I152090,C189004,Male,58,Food & Beverage,4,20.92,Credit Card,2021-09-06,83.68
I254724,C235652,Male,24,Clothing,3,900.24,Debit Card,2022-08-08,2700.7200000000003
I317331,C208799,Female,65,Cosmetics,2,81.32,Debit Card,2022-08-24,162.64
I115862,C882724,Female,40,Toys,2,71.68,Debit Card,2022-03-10,143.36
I243814,C105280,Male,43,Clothing,5,1500.4,Cash,2021-10-07,7502.0
I124999,C114203,Female,42,Food & Beverage,5,26.15,Debit Card,2022-09-27,130.75
I275192,C227689,Female,18,Food & Beverage,4,20.92,Cash,2021-04-17,83.68
I732053,C264916,Female,56,Food & Beverage,2,10.46,Cash,2023-03-05,20.92
I896994,C256297,Female,39,Food & Beverage,4,20.92,Credit Card,2021-05-26,83.68
I228164,C252089,Male,23,Cosmetics,3,121.98,Cash,2022-09-03,365.94
I301504,C587182,Female,49,Technology,3,3150.0,Credit Card,2022-10-01,9450.0
I334300,C280702,Male,41,Shoes,1,600.17,Cash,2022-03-30,600.17
I201923,C202543,Male,42,Souvenir,5,58.65,Credit Card,2021-07-13,293.25
I172940,C330507,Male,20,Food & Beverage,5,26.15,Cash,2021-07-06,130.75
I509668,C336974,Male,61,Clothing,2,600.16,Debit Card,2021-06-19,1200.32
I179369,C297072,Female,44,Shoes,2,1200.34,Credit Card,2023-02-20,2400.68
I169428,C343233,Female,46,Cosmetics,1,40.66,Credit Card,2021-03-06,40.66
I235060,C273632,Male,48,Clothing,4,1200.32,Credit Card,2021-02-04,4801.28
I206616,C268918,Female,31,Food & Beverage,2,10.46,Credit Card,2022-11-13,20.92
I153039,C165567,Male,54,Technology,4,4200.0,Debit Card,2021-06-07,16800.0
I204657,C942956,Female,67,Clothing,5,1500.4,Cash,2022-01-15,7502.0
I635591,C362946,Female,21,Clothing,3,900.24,Cash,2021-10-31,2700.7200000000003
I175108,C200091,Female,27,Clothing,2,600.16,Cash,2021-07-25,1200.32
I423311,C291110,Male,62,Shoes,5,3000.85,Cash,2022-02-02,15004.25
I287061,C283850,Female,35,Cosmetics,3,121.98,Cash,2022-04-22,365.94
I676857,C214696,Female,62,Toys,1,35.84,Credit Card,2022-02-24,35.84
I144488,C248888,Female,67,Cosmetics,1,40.66,Cash,2022-12-02,40.66
I106968,C133126,Female,36,Souvenir,5,58.65,Cash,2022-10-02,293.25
I166046,C878839,Female,30,Clothing,4,1200.32,Credit Card,2022-06-12,4801.28
I305541,C163004,Female,48,Shoes,1,600.17,Credit Card,2022-01-29,600.17
I216542,C206055,Male,69,Clothing,2,600.16,Credit Card,2022-08-16,1200.32
I702203,C121906,Female,58,Toys,5,179.2,Debit Card,2021-11-11,896.0
I206521,C261617,Male,38,Cosmetics,3,121.98,Cash,2022-12-17,365.94
I150921,C146324,Male,37,Cosmetics,3,121.98,Cash,2022-12-29,365.94
I242737,C214354,Male,60,Clothing,2,600.16,Credit Card,2023-02-09,1200.32
I216072,C338879,Female,23,Toys,3,107.52,Debit Card,2021-11-02,322.56
I227616,C113803,Female,28,Toys,3,107.52,Credit Card,2023-03-03,322.56
I812361,C105504,Female,33,Souvenir,4,46.92,Cash,2022-10-08,187.68
I218670,C272093,Female,56,Cosmetics,3,121.98,Debit Card,2021-12-13,365.94
I475766,C272036,Male,18,Clothing,1,300.08,Cash,2021-12-15,300.08
I317137,C104592,Female,33,Shoes,1,600.17,Cash,2023-01-02,600.17
I281384,C104190,Male,38,Cosmetics,5,203.3,Cash,2021-03-08,1016.5
I142647,C164782,Female,44,Clothing,1,300.08,Cash,2023-03-03,300.08
I131911,C330326,Female,40,Cosmetics,2,81.32,Cash,2021-05-23,162.64
I215624,C390272,Male,23,Toys,1,35.84,Credit Card,2021-07-03,35.84
I260176,C271677,Male,46,Clothing,3,900.24,Cash,2021-06-16,2700.7200000000003
I184915,C854866,Male,50,Technology,5,5250.0,Cash,2022-05-28,26250.0
I144600,C727838,Female,55,Food & Beverage,4,20.92,Cash,2023-02-24,83.68
I295366,C169576,Female,26,Clothing,5,1500.4,Cash,2022-09-10,7502.0
I270749,C830195,Female,55,Technology,3,3150.0,Cash,2022-02-01,9450.0
I580363,C139556,Female,40,Toys,5,179.2,Cash,2021-11-26,896.0
I651448,C209721,Male,65,Books,2,30.3,Cash,2021-10-10,60.6
I222603,C279142,Female,25,Toys,4,143.36,Cash,2023-01-19,573.44
I135060,C855314,Female,38,Toys,5,179.2,Cash,2022-08-23,896.0
I650439,C188920,Female,22,Clothing,1,300.08,Debit Card,2021-01-16,300.08
I292870,C317795,Female,40,Clothing,4,1200.32,Credit Card,2022-01-09,4801.28
I779982,C166315,Male,18,Shoes,1,600.17,Cash,2022-12-13,600.17
I110286,C302722,Female,31,Souvenir,3,35.19,Cash,2021-06-08,105.57
I118075,C213157,Male,46,Toys,5,179.2,Debit Card,2022-11-18,896.0
I260341,C203852,Female,21,Cosmetics,2,81.32,Debit Card,2021-04-08,162.64
I138771,C776811,Male,48,Clothing,3,900.24,Credit Card,2021-03-13,2700.7200000000003
I311977,C763539,Male,52,Cosmetics,5,203.3,Credit Card,2022-03-09,1016.5
I120223,C204386,Female,58,Shoes,1,600.17,Cash,2022-01-03,600.17
I308343,C259856,Female,57,Cosmetics,2,81.32,Credit Card,2023-01-18,162.64
I149911,C124977,Female,22,Cosmetics,3,121.98,Credit Card,2021-03-01,365.94
I285307,C166645,Male,65,Clothing,5,1500.4,Cash,2022-05-31,7502.0
I320555,C172248,Female,24,Books,3,45.45,Credit Card,2021-04-19,136.35000000000002
I974251,C246435,Female,40,Clothing,5,1500.4,Cash,2022-09-09,7502.0
I405751,C466757,Female,28,Clothing,2,600.16,Cash,2021-01-06,1200.32
I818552,C293068,Female,45,Toys,1,35.84,Cash,2022-09-22,35.84
I126063,C213016,Male,53,Shoes,2,1200.34,Debit Card,2022-03-09,2400.68
I164729,C161038,Female,31,Clothing,2,600.16,Cash,2021-10-27,1200.32
I183355,C364595,Male,18,Clothing,4,1200.32,Cash,2021-08-06,4801.28
I228023,C525082,Female,30,Cosmetics,5,203.3,Cash,2022-07-22,1016.5
I514630,C119132,Female,33,Clothing,4,1200.32,Debit Card,2022-12-28,4801.28
I226793,C674889,Male,62,Cosmetics,5,203.3,Credit Card,2021-10-02,1016.5
I663159,C766666,Female,28,Shoes,1,600.17,Cash,2021-11-16,600.17
I167633,C278870,Male,31,Clothing,3,900.24,Cash,2021-06-30,2700.7200000000003
I289371,C178719,Male,50,Technology,4,4200.0,Cash,2023-02-25,16800.0
I286265,C219585,Male,22,Toys,4,143.36,Cash,2021-06-29,573.44
I147175,C179593,Female,19,Shoes,1,600.17,Cash,2022-12-13,600.17
I233565,C282766,Male,19,Shoes,1,600.17,Debit Card,2022-05-11,600.17
I292339,C660192,Female,40,Clothing,1,300.08,Credit Card,2021-12-04,300.08
I144163,C213595,Male,22,Cosmetics,4,162.64,Debit Card,2022-07-16,650.56
I176987,C296878,Female,35,Technology,1,1050.0,Debit Card,2022-03-09,1050.0
I146479,C126243,Male,60,Clothing,2,600.16,Credit Card,2023-01-02,1200.32
I542607,C291560,Female,61,Clothing,4,1200.32,Debit Card,2021-03-15,4801.28
I292683,C256608,Female,35,Technology,1,1050.0,Credit Card,2022-02-23,1050.0
I401621,C332409,Female,50,Toys,4,143.36,Credit Card,2021-05-07,573.44
I305137,C241064,Male,58,Food & Beverage,2,10.46,Debit Card,2021-10-03,20.92
I799489,C201937,Male,46,Technology,1,1050.0,Credit Card,2022-09-13,1050.0
I157560,C756435,Female,65,Clothing,2,600.16,Cash,2023-02-24,1200.32
I403775,C148489,Female,60,Cosmetics,2,81.32,Credit Card,2021-10-05,162.64
I169376,C139985,Male,37,Food & Beverage,1,5.23,Credit Card,2021-07-30,5.23
I133977,C325244,Male,65,Shoes,1,600.17,Debit Card,2022-11-21,600.17
I270025,C319149,Female,63,Cosmetics,3,121.98,Credit Card,2021-05-30,365.94
I200912,C225074,Male,54,Clothing,3,900.24,Cash,2021-06-14,2700.7200000000003
I253708,C688136,Female,32,Books,2,30.3,Credit Card,2021-07-31,60.6
I192852,C265262,Male,65,Technology,2,2100.0,Credit Card,2021-01-08,4200.0
I314764,C861092,Male,23,Food & Beverage,5,26.15,Cash,2022-12-14,130.75
I269763,C924911,Male,50,Toys,3,107.52,Cash,2022-02-21,322.56
I857486,C241336,Female,59,Clothing,3,900.24,Credit Card,2022-12-17,2700.7200000000003
I321717,C199473,Male,33,Clothing,1,300.08,Debit Card,2022-04-06,300.08
I339621,C200433,Female,54,Clothing,5,1500.4,Credit Card,2022-05-28,7502.0
I186199,C898265,Female,34,Cosmetics,1,40.66,Credit Card,2021-10-10,40.66
I300629,C154008,Female,19,Clothing,1,300.08,Cash,2022-02-25,300.08
I252361,C174623,Female,61,Cosmetics,2,81.32,Cash,2022-09-19,162.64
I106223,C185740,Female,49,Shoes,1,600.17,Cash,2021-06-09,600.17
I183643,C200802,Female,47,Cosmetics,2,81.32,Credit Card,2022-03-12,162.64
I213662,C463065,Female,36,Cosmetics,3,121.98,Cash,2021-06-28,365.94
I334784,C252266,Female,30,Clothing,5,1500.4,Cash,2023-01-30,7502.0
I259930,C280645,Female,30,Souvenir,3,35.19,Credit Card,2021-04-12,105.57
I273965,C418235,Female,37,Clothing,4,1200.32,Cash,2021-12-25,4801.28
I145192,C565996,Female,47,Food & Beverage,1,5.23,Credit Card,2022-12-20,5.23
I259119,C213881,Female,30,Technology,5,5250.0,Credit Card,2021-01-31,26250.0
I362634,C106571,Male,57,Clothing,1,300.08,Cash,2022-02-04,300.08
I320330,C167887,Female,18,Souvenir,2,23.46,Cash,2022-04-17,46.92
I659122,C311679,Male,26,Cosmetics,3,121.98,Cash,2021-09-13,365.94
I212849,C135917,Female,46,Clothing,4,1200.32,Cash,2022-08-19,4801.28
I258572,C978289,Female,39,Souvenir,1,11.73,Cash,2022-01-14,11.73
I214380,C238062,Male,51,Technology,4,4200.0,Credit Card,2021-06-11,16800.0
I158445,C297854,Male,62,Souvenir,4,46.92,Cash,2023-03-08,187.68
I228390,C546526,Female,33,Food & Beverage,3,15.69,Debit Card,2023-02-03,47.07
I125639,C327595,Female,59,Books,3,45.45,Cash,2022-02-24,136.35000000000002
I131472,C263149,Male,27,Clothing,2,600.16,Debit Card,2021-07-24,1200.32
I182115,C259330,Male,29,Souvenir,5,58.65,Credit Card,2021-08-27,293.25
I180798,C289923,Female,26,Souvenir,1,11.73,Credit Card,2023-01-30,11.73
I323291,C166767,Male,53,Cosmetics,1,40.66,Cash,2021-02-05,40.66
I196033,C345484,Male,67,Clothing,3,900.24,Cash,2022-07-19,2700.7200000000003
I349283,C177835,Male,30,Clothing,2,600.16,Cash,2021-12-15,1200.32
I192783,C198109,Female,24,Food & Beverage,4,20.92,Debit Card,2021-08-10,83.68
I111724,C208385,Male,40,Clothing,1,300.08,Cash,2023-01-04,300.08
I325937,C308784,Female,62,Souvenir,4,46.92,Cash,2021-10-30,187.68
I234208,C317620,Male,51,Food & Beverage,5,26.15,Credit Card,2021-06-18,130.75
I253986,C932518,Female,38,Clothing,2,600.16,Cash,2021-11-05,1200.32
I983266,C331446,Male,63,Clothing,4,1200.32,Cash,2022-05-26,4801.28
I231493,C307115,Female,46,Food & Beverage,1,5.23,Cash,2021-05-18,5.23
