invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall,total_sales
I177201,C309645,Female,66,Clothing,5,1500.4,Cash,2022-02-04,Forum Istanbul,7502.0
I263818,C336232,Male,69,Souvenir,4,46.92,Cash,2022-06-26,Zorlu Center,187.68
I174966,C325906,Male,27,Food & Beverage,5,26.15,Cash,2022-07-25,Mall of Istanbul,130.75
I186896,C138755,Female,52,Toys,1,35.84,Credit Card,2021-09-19,Zorlu Center,35.84
I207465,C296745,Female,27,Clothing,2,600.16,Cash,2022-10-10,Istinye Park,1200.32
I191148,C221838,Female,43,Technology,2,2100.0,Credit Card,2022-03-29,Forum Istanbul,4200.0
I159487,C104985,Male,36,Clothing,1,300.08,Cash,2021-07-09,Emaar Square Mall,300.08
I215141,C826514,Female,19,Souvenir,1,11.73,Cash,2022-01-25,Kanyon,11.73
I235828,C267333,Male,21,Books,5,75.75,Cash,2021-12-14,Metrocity,378.75
I281274,C130479,Male,20,Clothing,1,300.08,Cash,2022-09-04,Kanyon,300.08
I135898,C310108,Female,23,Toys,2,71.68,Debit Card,2022-08-14,Metropol AVM,143.36
I943072,C358486,Female,52,Cosmetics,2,81.32,Cash,2022-02-03,Metrocity,162.64
I142738,C208738,Male,24,Clothing,4,1200.32,Credit Card,2021-01-03,Kanyon,4801.28
I304665,C111056,Female,20,Food & Beverage,5,26.15,Credit Card,2021-12-05,Metropol AVM,130.75
I133240,C999586,Male,58,Toys,3,107.52,Credit Card,2022-06-14,Zorlu Center,322.56
I215906,C296862,Male,21,Clothing,4,1200.32,Debit Card,2021-08-13,Mall of Istanbul,4801.28
I247747,C101550,Male,35,Shoes,2,1200.34,Cash,2022-01-11,Istinye Park,2400.68
I227154,C278142,Female,29,Cosmetics,3,121.98,Cash,2021-12-22,Kanyon,365.94
I133197,C330779,Male,68,Cosmetics,2,81.32,Credit Card,2021-02-04,Forum Istanbul,162.64
I542618,C282968,Female,50,Cosmetics,3,121.98,Debit Card,2022-02-22,Emaar Square Mall,365.94
I522612,C852668,Female,44,Toys,3,107.52,Cash,2021-09-14,Kanyon,322.56
I336817,C274936,Female,47,Clothing,1,300.08,Cash,2021-08-03,Cevahir AVM,300.08
I216982,C269751,Female,48,Souvenir,4,46.92,Cash,2023-01-02,Metrocity,187.68
I317443,C136051,Female,39,Toys,1,35.84,Credit Card,2022-11-23,Mall of Istanbul,35.84
I115679,C266462,Male,27,Clothing,1,300.08,Cash,2023-01-10,Kanyon,300.08
I227707,C329163,Female,34,Shoes,4,2400.68,Cash,2022-01-10,Viaport Outlet,9602.72
I238456,C305398,Female,65,Food & Beverage,1,5.23,Cash,2022-08-06,Kanyon,5.23
I940840,C267961,Female,53,Cosmetics,2,81.32,Cash,2023-02-19,Istinye Park,162.64
I298805,C101248,Female,19,Food & Beverage,3,15.69,Credit Card,2021-06-29,Kanyon,47.07
I169894,C165812,Female,19,Clothing,2,600.16,Cash,2021-07-01,Istinye Park,1200.32
I183571,C339518,Female,31,Food & Beverage,1,5.23,Credit Card,2022-02-07,Metrocity,5.23
I921232,C235057,Female,43,Toys,2,71.68,Cash,2021-10-10,Cevahir AVM,143.36
I130799,C103944,Male,42,Clothing,3,900.24,Credit Card,2021-06-30,Metrocity,2700.7200000000003
I199384,C260889,Male,58,Books,4,60.6,Credit Card,2022-03-24,Kanyon,242.4
I300557,C207753,Female,34,Cosmetics,3,121.98,Debit Card,2022-09-17,Istinye Park,365.94
I162186,C204154,Female,32,Cosmetics,2,81.32,Debit Card,2021-07-31,Istinye Park,162.64
I299125,C290344,Male,27,Souvenir,4,46.92,Credit Card,2022-11-21,Kanyon,187.68
I720017,C730395,Female,28,Food & Beverage,2,10.46,Credit Card,2022-09-04,Kanyon,20.92
I293086,C312155,Male,55,Cosmetics,3,121.98,Credit Card,2021-02-18,Kanyon,365.94
I995407,C259743,Female,48,Souvenir,3,35.19,Cash,2021-03-21,Metropol AVM,105.57
I306845,C605200,Female,46,Food & Beverage,4,20.92,Credit Card,2022-09-02,Mall of Istanbul,83.68
I274190,C317850,Female,20,Toys,3,107.52,Cash,2021-06-16,Metropol AVM,322.56
I305432,C986860,Male,39,Toys,3,107.52,Credit Card,2023-01-26,Mall of Istanbul,322.56
I224122,C236428,Male,44,Clothing,5,1500.4,Credit Card,2022-07-01,Mall of Istanbul,7502.0
I119142,C278588,Female,35,Cosmetics,5,203.3,Debit Card,2023-01-25,Cevahir AVM,1016.5
I117526,C154184,Male,48,Cosmetics,5,203.3,Credit Card,2022-09-23,Emaar Square Mall,1016.5
I195735,C287459,Female,22,Clothing,1,300.08,Credit Card,2021-09-08,Kanyon,300.08
I243930,C617884,Female,52,Technology,3,3150.0,Debit Card,2022-10-31,Istinye Park,9450.0
I320007,C294024,Male,45,Clothing,5,1500.4,Debit Card,2021-10-18,Metrocity,7502.0
I339004,C790567,Male,64,Clothing,4,1200.32,Credit Card,2022-07-15,Mall of Istanbul,4801.28
I139437,C799447,Male,38,Souvenir,5,58.65,Credit Card,2021-05-31,Mall of Istanbul,293.25
I325491,C144628,Female,45,Shoes,2,1200.34,Cash,2021-12-22,Kanyon,2400.68
I332582,C260810,Female,41,Souvenir,5,58.65,Cash,2022-10-28,Metropol AVM,293.25
I976566,C670524,Female,57,Cosmetics,1,40.66,Cash,2021-06-13,Forum Istanbul,40.66
I420592,C334281,Male,57,Food & Beverage,4,20.92,Debit Card,2022-09-25,Kanyon,83.68
I312499,C314173,Female,60,Books,1,15.15,Credit Card,2021-08-18,Mall of Istanbul,15.15
I304591,C122712,Female,44,Food & Beverage,2,10.46,Debit Card,2021-09-16,Kanyon,20.92
I122118,C276111,Male,38,Cosmetics,5,203.3,Cash,2022-11-15,Metrocity,1016.5
I297539,C277924,Male,65,Food & Beverage,3,15.69,Credit Card,2021-08-07,Mall of Istanbul,47.07
I339496,C286466,Male,30,Clothing,1,300.08,Debit Card,2021-05-25,Metropol AVM,300.08
I160687,C327001,Female,50,Clothing,2,600.16,Debit Card,2022-07-12,Istinye Park,1200.32
I153842,C509924,Female,19,Food & Beverage,3,15.69,Credit Card,2022-09-14,Forum Istanbul,47.07
I615452,C453635,Male,26,Shoes,1,600.17,Debit Card,2022-03-06,Metrocity,600.17
I908600,C259539,Female,54,Cosmetics,4,162.64,Credit Card,2023-02-23,Forum Istanbul,650.56
I708279,C729392,Female,63,Cosmetics,3,121.98,Credit Card,2021-06-25,Emaar Square Mall,365.94
I328691,C280085,Female,66,Clothing,2,600.16,Debit Card,2022-07-31,Metrocity,1200.32
I423782,C767634,Female,48,Cosmetics,2,81.32,Debit Card,2021-04-08,Mall of Istanbul,162.64
I123315,C230018,Male,46,Clothing,2,600.16,Debit Card,2021-04-01,Zorlu Center,1200.32
I182578,C238063,Male,54,Shoes,4,2400.68,Cash,2022-02-13,Kanyon,9602.72
I403818,C308584,Male,62,Books,5,75.75,Cash,2022-06-15,Viaport Outlet,378.75
I508712,C216619,Female,64,Toys,3,107.52,Credit Card,2022-07-19,Mall of Istanbul,322.56
I959992,C241523,Male,55,Food & Beverage,3,15.69,Cash,2022-07-01,Metrocity,47.07
I279688,C209761,Female,20,Clothing,1,300.08,Credit Card,2021-06-19,Cevahir AVM,300.08
I300847,C329153,Male,41,Toys,5,179.2,Credit Card,2022-01-11,Istinye Park,896.0
I170966,C126702,Male,54,Food & Beverage,5,26.15,Credit Card,2022-12-05,Istinye Park,130.75
I230221,C287787,Male,34,Clothing,1,300.08,Cash,2021-04-21,Metropol AVM,300.08
I317354,C142943,Female,31,Clothing,1,300.08,Cash,2021-11-10,Metropol AVM,300.08
I155404,C100484,Male,48,Toys,4,143.36,Cash,2022-09-19,Metrocity,573.44
I151181,C260213,Female,44,Clothing,2,600.16,Debit Card,2021-01-18,Emaar Square Mall,1200.32
I144046,C210589,Female,42,Shoes,1,600.17,Credit Card,2022-04-21,Kanyon,600.17
I959386,C885556,Male,25,Shoes,1,600.17,Credit Card,2022-11-25,Mall of Istanbul,600.17
I737965,C944366,Male,64,Clothing,5,1500.4,Cash,2022-11-09,Kanyon,7502.0
I194017,C462011,Female,67,Technology,5,5250.0,Cash,2022-01-03,Kanyon,26250.0
I252777,C262366,Female,55,Clothing,2,600.16,Cash,2022-02-19,Zorlu Center,1200.32
I254142,C212400,Female,62,Shoes,3,1800.51,Credit Card,2022-12-15,Emaar Square Mall,5401.53
I120850,C204307,Female,54,Clothing,2,600.16,Credit Card,2021-11-08,Metrocity,1200.32
I220285,C162871,Female,43,Food & Beverage,4,20.92,Credit Card,2022-05-01,Kanyon,83.68
I180980,C119825,Female,30,Clothing,2,600.16,Cash,2021-04-14,Forum Istanbul,1200.32
I301451,C260171,Female,58,Cosmetics,5,203.3,Debit Card,2021-06-28,Kanyon,1016.5
I125700,C244973,Male,49,Shoes,5,3000.85,Credit Card,2022-06-10,Forum Istanbul,15004.25
I533062,C208765,Female,49,Clothing,3,900.24,Cash,2022-05-12,Mall of Istanbul,2700.7200000000003
I998874,C321053,Female,19,Clothing,5,1500.4,Debit Card,2022-12-27,Mall of Istanbul,7502.0
I325619,C183356,Female,58,Food & Beverage,1,5.23,Debit Card,2021-08-16,Kanyon,5.23
I200646,C155763,Female,49,Food & Beverage,2,10.46,Credit Card,2021-03-05,Kanyon,20.92
I337094,C567509,Female,50,Technology,1,1050.0,Cash,2023-02-09,Zorlu Center,1050.0
I436935,C486241,Female,21,Cosmetics,4,162.64,Cash,2023-02-26,Istinye Park,650.56
I585560,C306892,Male,21,Shoes,2,1200.34,Cash,2023-02-17,Mall of Istanbul,2400.68
I191967,C266819,Male,63,Cosmetics,5,203.3,Credit Card,2022-08-08,Kanyon,1016.5
I304567,C317897,Male,30,Souvenir,2,23.46,Credit Card,2023-03-08,Forum Istanbul,46.92
I232809,C545424,Male,66,Shoes,5,3000.85,Credit Card,2021-10-02,Metrocity,15004.25
I157441,C224223,Female,23,Food & Beverage,4,20.92,Cash,2021-12-22,Mall of Istanbul,83.68
I591015,C286181,Female,69,Clothing,1,300.08,Cash,2021-09-12,Metrocity,300.08
I219334,C144371,Female,45,Shoes,4,2400.68,Credit Card,2022-03-23,Kanyon,9602.72
I162719,C402433,Male,53,Clothing,5,1500.4,Credit Card,2021-12-11,Emaar Square Mall,7502.0
I237375,C297425,Female,50,Books,1,15.15,Cash,2022-12-29,Istinye Park,15.15
I289611,C222906,Female,45,Clothing,3,900.24,Debit Card,2023-03-08,Cevahir AVM,2700.7200000000003
I217650,C236397,Female,47,Food & Beverage,3,15.69,Debit Card,2021-02-10,Forum Istanbul,47.07
I214129,C309079,Female,36,Clothing,1,300.08,Debit Card,2021-05-10,Metrocity,300.08
I300799,C116633,Female,61,Food & Beverage,3,15.69,Cash,2022-03-06,Metropol AVM,47.07
I163771,C259606,Female,46,Toys,4,143.36,Credit Card,2021-03-29,Mall of Istanbul,573.44
I252528,C333065,Male,47,Technology,5,5250.0,Debit Card,2022-10-04,Cevahir AVM,26250.0
I147387,C211494,Female,38,Clothing,5,1500.4,Cash,2021-11-04,Mall of Istanbul,7502.0
I186255,C302831,Female,41,Clothing,1,300.08,Credit Card,2022-11-08,Kanyon,300.08
I308341,C282397,Male,29,Clothing,4,1200.32,Cash,2021-05-17,Istinye Park,4801.28
I177664,C233697,Female,58,Cosmetics,3,121.98,Credit Card,2022-06-16,Kanyon,365.94
I278519,C129976,Male,69,Technology,3,3150.0,Debit Card,2022-09-24,Cevahir AVM,9450.0
I160636,C812053,Female,53,Cosmetics,4,162.64,Cash,2022-04-04,Metropol AVM,650.56
I306136,C324783,Male,26,Food & Beverage,1,5.23,Cash,2022-10-18,Metrocity,5.23
I240224,C281502,Male,53,Food & Beverage,1,5.23,Cash,2021-10-16,Mall of Istanbul,5.23
I227030,C433234,Female,63,Clothing,4,1200.32,Credit Card,2021-05-17,Istinye Park,4801.28
I258204,C167183,Female,54,Clothing,1,300.08,Credit Card,2023-02-03,Emaar Square Mall,300.08
I231070,C311195,Female,54,Clothing,5,1500.4,Debit Card,2022-11-15,Forum Istanbul,7502.0
I434983,C107399,Male,45,Souvenir,2,23.46,Credit Card,2021-07-29,Istinye Park,46.92
I326925,C992967,Female,62,Toys,4,143.36,Credit Card,2021-07-17,Kanyon,573.44
I183840,C246719,Female,18,Clothing,1,300.08,Credit Card,2022-03-08,Viaport Outlet,300.08
I533184,C220859,Female,44,Shoes,5,3000.85,Credit Card,2022-09-22,Zorlu Center,15004.25
I735039,C285422,Male,50,Clothing,1,300.08,Cash,2022-08-01,Metropol AVM,300.08
I319997,C217049,Male,31,Clothing,5,1500.4,Credit Card,2021-04-03,Istinye Park,7502.0
I228150,C141094,Male,62,Clothing,5,1500.4,Cash,2021-11-21,Zorlu Center,7502.0
I215373,C310628,Female,20,Clothing,5,1500.4,Debit Card,2021-09-17,Kanyon,7502.0
I275695,C297711,Female,65,Books,5,75.75,Cash,2022-08-09,Mall of Istanbul,378.75
I107255,C211354,Female,63,Souvenir,1,11.73,Cash,2021-09-08,Metrocity,11.73
I301538,C281864,Female,57,Food & Beverage,4,20.92,Cash,2021-10-08,Mall of Istanbul,83.68
I119469,C234177,Female,59,Clothing,1,300.08,Debit Card,2021-03-03,Metropol AVM,300.08
I678313,C335822,Female,44,Clothing,4,1200.32,Debit Card,2021-12-26,Zorlu Center,4801.28
I264491,C107261,Female,63,Cosmetics,5,203.3,Credit Card,2023-02-13,Metropol AVM,1016.5
I177957,C653357,Male,65,Clothing,4,1200.32,Cash,2021-07-04,Cevahir AVM,4801.28
I188384,C327084,Female,68,Clothing,1,300.08,Cash,2021-01-26,Istinye Park,300.08
I527111,C218706,Female,21,Food & Beverage,2,10.46,Debit Card,2022-10-05,Metropol AVM,20.92
I152252,C321931,Female,33,Books,5,75.75,Credit Card,2021-04-05,Mall of Istanbul,378.75
I131076,C403983,Female,23,Souvenir,2,23.46,Cash,2021-03-27,Metrocity,46.92
I151031,C137912,Female,49,Souvenir,5,58.65,Cash,2022-11-21,Mall of Istanbul,293.25
I638444,C229733,Male,57,Shoes,2,1200.34,Credit Card,2022-02-21,Metropol AVM,2400.68
I884439,C304835,Female,54,Toys,4,143.36,Credit Card,2022-08-22,Kanyon,573.44
I381853,C124933,Female,41,Cosmetics,3,121.98,Credit Card,2022-12-06,Emaar Square Mall,365.94
I104404,C111115,Female,21,Shoes,3,1800.51,Cash,2021-03-25,Kanyon,5401.53
I926542,C248988,Female,45,Toys,1,35.84,Debit Card,2021-03-05,Kanyon,35.84
I263473,C162574,Female,58,Shoes,3,1800.51,Credit Card,2021-08-02,Kanyon,5401.53
I177317,C331880,Male,53,Food & Beverage,4,20.92,Cash,2021-04-16,Mall of Istanbul,83.68
I941223,C291911,Female,53,Clothing,5,1500.4,Credit Card,2023-02-03,Emaar Square Mall,7502.0
I323436,C153958,Male,39,Food & Beverage,5,26.15,Debit Card,2022-05-06,Kanyon,130.75
I245250,C125209,Female,21,Shoes,1,600.17,Cash,2022-02-05,Mall of Istanbul,600.17
I589196,C320640,Female,51,Toys,1,35.84,Credit Card,2022-12-01,Mall of Istanbul,35.84
I241028,C803666,Male,50,Clothing,2,600.16,Debit Card,2021-12-16,Emaar Square Mall,1200.32
I846943,C134691,Female,50,Cosmetics,4,162.64,Cash,2023-01-06,Mall of Istanbul,650.56
I131492,C729802,Male,61,Food & Beverage,3,15.69,Cash,2021-12-08,Kanyon,47.07
I252340,C252250,Male,44,Food & Beverage,5,26.15,Credit Card,2021-02-23,Mall of Istanbul,130.75
I571614,C208545,Female,31,Souvenir,4,46.92,Debit Card,2022-01-07,Istinye Park,187.68
I269945,C310975,Male,64,Food & Beverage,1,5.23,Credit Card,2022-02-14,Kanyon,5.23
I293115,C109758,Male,50,Clothing,2,600.16,Credit Card,2022-05-20,Viaport Outlet,1200.32
I180632,C214463,Male,45,Clothing,1,300.08,Credit Card,2021-10-15,Istinye Park,300.08
I946433,C387164,Female,29,Technology,4,4200.0,Debit Card,2023-02-02,Kanyon,16800.0
I557864,C135196,Female,33,Clothing,1,300.08,Cash,2021-11-09,Mall of Istanbul,300.08
I721903,C284031,Male,29,Food & Beverage,2,10.46,Cash,2023-01-09,Mall of Istanbul,20.92
I995914,C259260,Male,65,Technology,3,3150.0,Credit Card,2021-11-22,Metrocity,9450.0
I423124,C109593,Female,66,Clothing,1,300.08,Cash,2023-01-07,Metrocity,300.08
I318626,C270238,Male,54,Cosmetics,3,121.98,Credit Card,2022-09-23,Istinye Park,365.94
I284431,C308978,Male,44,Technology,4,4200.0,Credit Card,2022-06-24,Metropol AVM,16800.0
I334469,C221607,Male,46,Toys,5,179.2,Cash,2021-07-04,Kanyon,896.0
I568785,C115148,Male,37,Food & Beverage,5,26.15,Cash,2021-08-23,Metropol AVM,130.75
I307376,C253248,Female,22,Food & Beverage,5,26.15,Credit Card,2022-08-11,Metrocity,130.75
I136509,C290760,Female,55,Cosmetics,4,162.64,Cash,2021-08-02,Mall of Istanbul,650.56
I194798,C258089,Male,41,Technology,2,2100.0,Cash,2022-07-07,Mall of Istanbul,4200.0
I236520,C222102,Male,42,Toys,3,107.52,Credit Card,2022-02-13,Viaport Outlet,322.56
I295482,C209440,Male,24,Shoes,3,1800.51,Credit Card,2022-10-17,Zorlu Center,5401.53
I472275,C203263,Female,43,Cosmetics,4,162.64,Cash,2022-11-14,Metrocity,650.56
I301404,C232103,Male,40,Clothing,3,900.24,Credit Card,2021-03-24,Cevahir AVM,2700.7200000000003
I100487,C213360,Female,22,Cosmetics,4,162.64,Cash,2021-02-19,Kanyon,650.56
I206026,C225105,Female,27,Books,1,15.15,Cash,2022-11-12,Forum Istanbul,15.15
I332620,C158124,Female,68,Cosmetics,2,81.32,Credit Card,2021-04-13,Mall of Istanbul,162.64
I434161,C246484,Female,48,Clothing,2,600.16,Credit Card,2021-05-03,Metropol AVM,1200.32
I166306,C197019,Female,56,Clothing,3,900.24,Cash,2022-04-24,Viaport Outlet,2700.7200000000003
I207389,C947114,Male,25,Clothing,3,900.24,Debit Card,2022-12-17,Kanyon,2700.7200000000003
I237018,C115431,Male,30,Food & Beverage,4,20.92,Cash,2022-11-19,Mall of Istanbul,83.68
I246114,C266394,Female,49,Toys,5,179.2,Credit Card,2022-09-22,Metropol AVM,896.0
I216889,C122371,Male,57,Clothing,2,600.16,Credit Card,2022-03-16,Mall of Istanbul,1200.32
I137065,C736428,Female,46,Food & Beverage,4,20.92,Cash,2022-01-01,Mall of Istanbul,83.68
I284262,C127339,Male,29,Food & Beverage,3,15.69,Cash,2021-07-23,Kanyon,47.07
I154122,C164662,Female,69,Cosmetics,1,40.66,Debit Card,2021-12-22,Metrocity,40.66
I950429,C248884,Female,42,Cosmetics,2,81.32,Debit Card,2022-03-09,Kanyon,162.64
I499170,C100684,Female,38,Toys,1,35.84,Credit Card,2022-02-20,Kanyon,35.84
I253083,C240688,Female,46,Clothing,2,600.16,Debit Card,2021-11-14,Metrocity,1200.32
I508173,C246364,Male,31,Cosmetics,3,121.98,Debit Card,2022-01-23,Metropol AVM,365.94
I763131,C195413,Male,26,Clothing,5,1500.4,Cash,2021-01-16,Mall of Istanbul,7502.0
I149766,C197308,Female,48,Cosmetics,3,121.98,Cash,2022-04-02,Mall of Istanbul,365.94
I702817,C264767,Male,30,Books,5,75.75,Credit Card,2022-10-16,Kanyon,378.75
I208491,C299172,Male,56,Clothing,1,300.08,Cash,2023-01-18,Kanyon,300.08
I337030,C994327,Male,65,Food & Beverage,2,10.46,Cash,2022-09-27,Metrocity,20.92
I312041,C337644,Female,53,Clothing,2,600.16,Credit Card,2022-01-31,Mall of Istanbul,1200.32
I150629,C175449,Female,43,Clothing,3,900.24,Cash,2022-12-10,Kanyon,2700.7200000000003
I197620,C249092,Male,26,Food & Beverage,2,10.46,Cash,2022-04-08,Metrocity,20.92
I730771,C432132,Male,23,Clothing,5,1500.4,Debit Card,2022-08-05,Metrocity,7502.0
I873382,C289802,Female,54,Shoes,4,2400.68,Credit Card,2023-01-07,Metrocity,9602.72
I637675,C194330,Male,56,Clothing,4,1200.32,Cash,2021-06-28,Kanyon,4801.28
I153278,C127945,Female,37,Toys,2,71.68,Cash,2022-06-04,Mall of Istanbul,143.36
I842493,C202057,Male,48,Clothing,3,900.24,Debit Card,2021-07-25,Mall of Istanbul,2700.7200000000003
I156991,C315209,Male,56,Food & Beverage,2,10.46,Debit Card,2021-02-14,Emaar Square Mall,20.92
I722730,C323605,Female,58,Souvenir,2,23.46,Cash,2022-07-28,Kanyon,46.92
I299533,C282395,Female,40,Food & Beverage,3,15.69,Credit Card,2022-09-09,Kanyon,47.07
I187160,C109491,Female,38,Shoes,5,3000.85,Debit Card,2022-03-19,Kanyon,15004.25
I101832,C261194,Female,40,Cosmetics,3,121.98,Credit Card,2022-12-25,Kanyon,365.94
I943403,C232330,Male,64,Toys,1,35.84,Cash,2022-09-20,Mall of Istanbul,35.84
I454983,C737782,Male,28,Souvenir,5,58.65,Debit Card,2022-04-12,Mall of Istanbul,293.25
I338302,C123201,Male,49,Cosmetics,4,162.64,Debit Card,2021-10-03,Viaport Outlet,650.56
I328822,C230641,Male,51,Food & Beverage,3,15.69,Cash,2022-06-13,Metrocity,47.07
I168181,C805154,Male,22,Clothing,3,900.24,Credit Card,2021-07-01,Metrocity,2700.7200000000003
I108543,C330021,Female,67,Clothing,5,1500.4,Debit Card,2022-07-08,Viaport Outlet,7502.0
I120615,C107668,Female,22,Toys,2,71.68,Credit Card,2022-02-02,Istinye Park,143.36
I248840,C209722,Female,26,Clothing,3,900.24,Cash,2022-11-10,Mall of Istanbul,2700.7200000000003
I283774,C210614,Female,42,Toys,1,35.84,Debit Card,2023-01-01,Istinye Park,35.84
I212305,C212378,Female,45,Books,1,15.15,Credit Card,2021-11-06,Emaar Square Mall,15.15
I111228,C313586,Female,43,Clothing,1,300.08,Credit Card,2021-04-09,Kanyon,300.08
I230558,C292604,Female,35,Cosmetics,2,81.32,Debit Card,2021-07-31,Kanyon,162.64
I130124,C216257,Male,49,Clothing,3,900.24,Credit Card,2022-08-15,Viaport Outlet,2700.7200000000003
I221797,C272779,Female,49,Food & Beverage,3,15.69,Cash,2021-08-24,Metrocity,47.07
I154490,C100507,Male,33,Clothing,5,1500.4,Cash,2022-01-24,Mall of Istanbul,7502.0
I159376,C190072,Female,65,Food & Beverage,2,10.46,Cash,2022-06-14,Metropol AVM,20.92
I214545,C111827,Male,40,Souvenir,4,46.92,Cash,2021-12-05,Metropol AVM,187.68
I213589,C203955,Male,68,Technology,2,2100.0,Cash,2021-10-12,Viaport Outlet,4200.0
I101148,C680169,Female,26,Cosmetics,4,162.64,Cash,2022-04-21,Cevahir AVM,650.56
I186663,C281091,Male,38,Toys,1,35.84,Debit Card,2021-06-24,Kanyon,35.84
I291062,C209122,Female,56,Cosmetics,4,162.64,Credit Card,2023-03-05,Kanyon,650.56
I103389,C231964,Male,19,Cosmetics,1,40.66,Cash,2021-05-09,Kanyon,40.66
I140596,C291641,Female,18,Cosmetics,2,81.32,Cash,2021-09-11,Metrocity,162.64
I115322,C315386,Male,55,Food & Beverage,1,5.23,Credit Card,2021-10-01,Forum Istanbul,5.23
I273800,C290158,Female,53,Cosmetics,2,81.32,Cash,2021-08-01,Mall of Istanbul,162.64
I384332,C226218,Female,69,Cosmetics,1,40.66,Cash,2021-09-04,Metrocity,40.66
I268628,C633946,Male,27,Cosmetics,3,121.98,Cash,2021-05-21,Mall of Istanbul,365.94
I146305,C118742,Female,36,Food & Beverage,2,10.46,Cash,2022-07-11,Kanyon,20.92
I648743,C218295,Female,61,Shoes,5,3000.85,Debit Card,2023-01-02,Mall of Istanbul,15004.25
I148083,C636874,Female,43,Cosmetics,5,203.3,Credit Card,2021-06-29,Istinye Park,1016.5
I733806,C310472,Female,51,Food & Beverage,4,20.92,Credit Card,2021-03-21,Metropol AVM,83.68
I214007,C119440,Male,38,Toys,4,143.36,Credit Card,2022-03-25,Metrocity,573.44
I480974,C230305,Male,34,Food & Beverage,2,10.46,Debit Card,2021-05-10,Mall of Istanbul,20.92
I126095,C197131,Male,23,Food & Beverage,5,26.15,Credit Card,2022-03-24,Metropol AVM,130.75
I100033,C278721,Male,56,Food & Beverage,4,20.92,Credit Card,2021-10-19,Zorlu Center,83.68
I265860,C247868,Male,60,Food & Beverage,4,20.92,Credit Card,2022-03-15,Mall of Istanbul,83.68
I512570,C834257,Female,59,Souvenir,4,46.92,Cash,2022-11-24,Metrocity,187.68
I118757,C242041,Male,43,Clothing,1,300.08,Credit Card,2022-07-21,Kanyon,300.08
I313516,C892871,Male,55,Books,4,60.6,Cash,2021-03-29,Metrocity,242.4
I223795,C280596,Male,40,Clothing,3,900.24,Cash,2022-12-26,Metrocity,2700.7200000000003
I254341,C703073,Female,43,Food & Beverage,2,10.46,Credit Card,2023-01-21,Metropol AVM,20.92
I273435,C282097,Male,59,Food & Beverage,4,20.92,Credit Card,2021-11-06,Emaar Square Mall,83.68
I127616,C179726,Male,24,Books,5,75.75,Debit Card,2021-12-12,Kanyon,378.75
I893043,C838282,Female,63,Clothing,5,1500.4,Credit Card,2022-11-11,Kanyon,7502.0
I295712,C181939,Male,31,Food & Beverage,2,10.46,Cash,2022-06-25,Mall of Istanbul,20.92
I162565,C755148,Female,69,Clothing,2,600.16,Credit Card,2022-07-04,Istinye Park,1200.32
I300520,C282107,Female,36,Books,3,45.45,Credit Card,2023-02-02,Metrocity,136.35000000000002
I149473,C102560,Female,54,Clothing,3,900.24,Cash,2021-01-30,Kanyon,2700.7200000000003
