invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall,total_sales
I268073,C209118,Male,50,Cosmetics,1,40.66,Debit Card,2021-11-20,Metropol AVM,40.66
I835872,C156390,Female,61,Technology,3,3150.0,Credit Card,2021-01-17,Metropol AVM,9450.0
I150282,C234049,Female,33,Food & Beverage,1,5.23,Debit Card,2022-03-28,Metropol AVM,5.23
I237567,C136606,Female,28,Food & Beverage,2,10.46,Cash,2021-01-05,Metropol AVM,20.92
I154426,C208165,Male,48,Clothing,5,1500.4,Credit Card,2023-01-23,Metropol AVM,7502.0
I273212,C640694,Female,42,Books,4,60.6,Credit Card,2023-02-12,Metropol AVM,242.4
I705401,C138556,Female,66,Clothing,3,900.24,Cash,2022-01-10,Metropol AVM,2700.7200000000003
I515200,C100463,Male,48,Food & Beverage,2,10.46,Credit Card,2021-07-20,Metropol AVM,20.92
I169264,C323685,Male,53,Shoes,3,1800.51,Debit Card,2022-03-05,Metropol AVM,5401.53
I219827,C297819,Female,50,Clothing,3,900.24,Cash,2022-08-05,Metropol AVM,2700.7200000000003
I104058,C124321,Female,32,Shoes,2,1200.34,Cash,2022-08-27,Metropol AVM,2400.68
I280654,C149629,Female,23,Clothing,1,300.08,Cash,2022-08-22,Metropol AVM,300.08
I177813,C247391,Female,31,Clothing,2,600.16,Credit Card,2023-02-24,Metropol AVM,1200.32
I117284,C331703,Female,22,Cosmetics,1,40.66,Credit Card,2022-10-03,Metropol AVM,40.66
I190345,C137037,Male,24,Clothing,4,1200.32,Cash,2023-02-18,Metropol AVM,4801.28
I228349,C252597,Female,35,Toys,1,35.84,Credit Card,2022-06-24,Metropol AVM,35.84
I177287,C234844,Male,39,Cosmetics,5,203.3,Credit Card,2021-01-04,Metropol AVM,1016.5
I147310,C202302,Male,55,Clothing,2,600.16,Credit Card,2023-02-23,Metropol AVM,1200.32
I184190,C111629,Female,36,Clothing,1,300.08,Cash,2021-08-05,Metropol AVM,300.08
I227384,C272422,Male,46,Clothing,4,1200.32,Credit Card,2022-07-27,Metropol AVM,4801.28
I217891,C402830,Female,28,Clothing,1,300.08,Cash,2022-06-13,Metropol AVM,300.08
I228636,C111577,Male,25,Books,1,15.15,Credit Card,2022-12-15,Metropol AVM,15.15
I249003,C123701,Male,53,Toys,1,35.84,Debit Card,2022-12-07,Metropol AVM,35.84
I215511,C134733,Male,32,Food & Beverage,1,5.23,Credit Card,2022-03-10,Metropol AVM,5.23
I208859,C296786,Female,45,Toys,2,71.68,Credit Card,2022-12-15,Metropol AVM,143.36
I129026,C208087,Male,34,Food & Beverage,1,5.23,Credit Card,2021-06-22,Metropol AVM,5.23
I521328,C291103,Female,31,Food & Beverage,5,26.15,Cash,2022-04-27,Metropol AVM,130.75
I219349,C312535,Male,60,Clothing,2,600.16,Credit Card,2022-10-26,Metropol AVM,1200.32
I161865,C440465,Female,25,Cosmetics,4,162.64,Cash,2022-08-03,Metropol AVM,650.56
I267824,C187316,Male,26,Clothing,1,300.08,Cash,2022-12-27,Metropol AVM,300.08
I217717,C151527,Male,30,Cosmetics,1,40.66,Credit Card,2021-05-29,Metropol AVM,40.66
I638509,C994259,Female,36,Clothing,1,300.08,Cash,2021-04-20,Metropol AVM,300.08
I431183,C265810,Male,65,Cosmetics,2,81.32,Debit Card,2022-10-09,Metropol AVM,162.64
I790693,C235967,Female,31,Clothing,3,900.24,Debit Card,2022-12-15,Metropol AVM,2700.7200000000003
I346547,C275387,Female,22,Cosmetics,5,203.3,Cash,2022-08-14,Metropol AVM,1016.5
I310097,C230572,Male,20,Souvenir,3,35.19,Cash,2021-10-12,Metropol AVM,105.57
I216426,C564263,Female,67,Cosmetics,5,203.3,Credit Card,2022-01-20,Metropol AVM,1016.5
I248280,C210696,Female,35,Clothing,4,1200.32,Cash,2021-10-20,Metropol AVM,4801.28
I250502,C290599,Male,59,Clothing,1,300.08,Cash,2022-02-19,Metropol AVM,300.08
I128309,C239708,Male,47,Clothing,5,1500.4,Credit Card,2022-05-17,Metropol AVM,7502.0
I121489,C544777,Male,66,Clothing,5,1500.4,Credit Card,2022-07-31,Metropol AVM,7502.0
I266640,C544255,Female,42,Food & Beverage,2,10.46,Debit Card,2021-04-09,Metropol AVM,20.92
I279951,C207147,Female,34,Clothing,1,300.08,Debit Card,2022-01-17,Metropol AVM,300.08
I588414,C199389,Female,69,Shoes,3,1800.51,Cash,2021-03-28,Metropol AVM,5401.53
I264122,C234271,Male,48,Cosmetics,5,203.3,Debit Card,2022-12-26,Metropol AVM,1016.5
I714753,C133574,Female,59,Shoes,5,3000.85,Cash,2022-05-09,Metropol AVM,15004.25
I191448,C317627,Female,19,Souvenir,5,58.65,Cash,2021-04-28,Metropol AVM,293.25
I254055,C159217,Male,56,Clothing,3,900.24,Cash,2023-01-19,Metropol AVM,2700.7200000000003
I519596,C303260,Female,28,Clothing,5,1500.4,Cash,2022-12-16,Metropol AVM,7502.0
I197845,C156649,Female,30,Cosmetics,2,81.32,Credit Card,2021-10-20,Metropol AVM,162.64
I333606,C647899,Female,31,Clothing,3,900.24,Cash,2022-03-08,Metropol AVM,2700.7200000000003
I332144,C325654,Male,33,Clothing,5,1500.4,Cash,2021-08-14,Metropol AVM,7502.0
I229482,C339398,Female,39,Clothing,5,1500.4,Debit Card,2023-03-04,Metropol AVM,7502.0
I262542,C130034,Male,43,Shoes,2,1200.34,Cash,2022-05-21,Metropol AVM,2400.68
I753009,C194283,Female,42,Food & Beverage,5,26.15,Cash,2021-04-03,Metropol AVM,130.75
I320617,C199282,Female,51,Toys,2,71.68,Cash,2021-03-21,Metropol AVM,143.36
I338238,C331096,Female,28,Shoes,5,3000.85,Cash,2023-02-16,Metropol AVM,15004.25
I232081,C207349,Female,51,Food & Beverage,1,5.23,Debit Card,2022-05-03,Metropol AVM,5.23
I676075,C114602,Female,36,Clothing,3,900.24,Cash,2022-02-28,Metropol AVM,2700.7200000000003
I297665,C126971,Male,63,Shoes,3,1800.51,Cash,2022-02-04,Metropol AVM,5401.53
I877775,C267677,Female,50,Shoes,2,1200.34,Cash,2022-04-28,Metropol AVM,2400.68
I226193,C302332,Female,28,Cosmetics,3,121.98,Debit Card,2022-02-09,Metropol AVM,365.94
I179171,C257799,Male,47,Food & Beverage,2,10.46,Cash,2021-06-04,Metropol AVM,20.92
I329781,C145169,Male,52,Shoes,2,1200.34,Debit Card,2021-04-17,Metropol AVM,2400.68
I227463,C111646,Female,31,Cosmetics,1,40.66,Cash,2022-06-10,Metropol AVM,40.66
I629119,C170583,Female,39,Clothing,5,1500.4,Cash,2021-05-14,Metropol AVM,7502.0
I155691,C119916,Female,63,Toys,5,179.2,Debit Card,2021-11-26,Metropol AVM,896.0
I158977,C722181,Female,43,Books,4,60.6,Cash,2022-06-24,Metropol AVM,242.4
I282572,C254212,Female,26,Clothing,2,600.16,Credit Card,2022-12-03,Metropol AVM,1200.32
I270112,C277177,Male,48,Cosmetics,2,81.32,Credit Card,2022-01-12,Metropol AVM,162.64
I140651,C323981,Female,68,Clothing,2,600.16,Cash,2021-01-03,Metropol AVM,1200.32
I150306,C232655,Male,65,Cosmetics,4,162.64,Debit Card,2021-09-29,Metropol AVM,650.56
I236128,C147380,Female,54,Food & Beverage,5,26.15,Credit Card,2022-12-12,Metropol AVM,130.75
I414748,C270649,Female,28,Toys,5,179.2,Credit Card,2023-02-23,Metropol AVM,896.0
I133545,C931477,Female,67,Shoes,3,1800.51,Cash,2022-02-17,Metropol AVM,5401.53
I150515,C178562,Male,66,Food & Beverage,4,20.92,Cash,2021-12-09,Metropol AVM,83.68
I163948,C409283,Male,36,Shoes,1,600.17,Debit Card,2022-01-02,Metropol AVM,600.17
I838107,C165592,Female,36,Food & Beverage,4,20.92,Debit Card,2022-09-11,Metropol AVM,83.68
I677693,C179667,Female,31,Cosmetics,3,121.98,Cash,2022-09-27,Metropol AVM,365.94
I275614,C172461,Female,40,Toys,2,71.68,Debit Card,2022-04-20,Metropol AVM,143.36
I601974,C331122,Male,22,Technology,3,3150.0,Credit Card,2022-10-23,Metropol AVM,9450.0
I308299,C375449,Male,38,Cosmetics,2,81.32,Credit Card,2022-09-12,Metropol AVM,162.64
I654750,C299866,Female,31,Cosmetics,5,203.3,Cash,2022-12-22,Metropol AVM,1016.5
I239495,C176334,Female,51,Clothing,2,600.16,Cash,2022-08-09,Metropol AVM,1200.32
I821146,C201660,Female,65,Cosmetics,2,81.32,Credit Card,2022-06-18,Metropol AVM,162.64
I266072,C287549,Male,24,Toys,3,107.52,Cash,2021-09-15,Metropol AVM,322.56
I517258,C250863,Male,46,Clothing,3,900.24,Cash,2022-05-12,Metropol AVM,2700.7200000000003
I281349,C202511,Male,42,Technology,4,4200.0,Cash,2021-04-19,Metropol AVM,16800.0
I914792,C283913,Female,26,Cosmetics,5,203.3,Credit Card,2023-01-12,Metropol AVM,1016.5
I470990,C302238,Male,27,Shoes,3,1800.51,Credit Card,2022-09-03,Metropol AVM,5401.53
I275659,C327340,Female,41,Food & Beverage,4,20.92,Cash,2021-05-19,Metropol AVM,83.68
I168093,C230327,Male,55,Clothing,4,1200.32,Debit Card,2021-10-31,Metropol AVM,4801.28
I293170,C247307,Male,26,Food & Beverage,5,26.15,Credit Card,2023-01-07,Metropol AVM,130.75
I783835,C101451,Male,54,Clothing,2,600.16,Debit Card,2022-11-19,Metropol AVM,1200.32
I225956,C364908,Female,67,Food & Beverage,1,5.23,Credit Card,2022-07-25,Metropol AVM,5.23
I336379,C221589,Male,55,Cosmetics,4,162.64,Cash,2021-06-01,Metropol AVM,650.56
I141166,C336247,Female,37,Cosmetics,3,121.98,Cash,2021-01-13,Metropol AVM,365.94
I180984,C798154,Male,31,Clothing,3,900.24,Debit Card,2022-12-29,Metropol AVM,2700.7200000000003
I186876,C333375,Female,24,Clothing,2,600.16,Credit Card,2022-09-04,Metropol AVM,1200.32
I275670,C115590,Female,65,Clothing,2,600.16,Debit Card,2023-01-09,Metropol AVM,1200.32
I266406,C397647,Male,35,Food & Beverage,1,5.23,Cash,2021-02-12,Metropol AVM,5.23
I290546,C299926,Male,28,Food & Beverage,4,20.92,Debit Card,2022-03-08,Metropol AVM,83.68
I278339,C283953,Male,38,Toys,3,107.52,Credit Card,2021-06-19,Metropol AVM,322.56
I102162,C274417,Female,64,Food & Beverage,3,15.69,Credit Card,2023-02-12,Metropol AVM,47.07
I188753,C594670,Female,48,Clothing,1,300.08,Credit Card,2022-08-19,Metropol AVM,300.08
I338615,C522422,Male,49,Souvenir,5,58.65,Cash,2021-12-30,Metropol AVM,293.25
I283992,C222937,Male,30,Souvenir,3,35.19,Credit Card,2021-01-22,Metropol AVM,105.57
I212761,C128585,Female,68,Clothing,2,600.16,Cash,2023-02-24,Metropol AVM,1200.32
I296663,C801804,Female,26,Clothing,2,600.16,Debit Card,2023-01-19,Metropol AVM,1200.32
I135205,C641797,Female,28,Clothing,3,900.24,Cash,2022-09-16,Metropol AVM,2700.7200000000003
I161581,C667350,Female,26,Food & Beverage,2,10.46,Credit Card,2021-12-01,Metropol AVM,20.92
I965361,C248893,Female,62,Clothing,3,900.24,Credit Card,2022-11-09,Metropol AVM,2700.7200000000003
I469658,C947251,Female,24,Food & Beverage,5,26.15,Credit Card,2021-05-05,Metropol AVM,130.75
I175055,C215558,Female,44,Cosmetics,5,203.3,Credit Card,2021-07-31,Metropol AVM,1016.5
I276974,C633760,Female,53,Toys,4,143.36,Cash,2021-09-01,Metropol AVM,573.44
I720616,C295083,Female,19,Toys,3,107.52,Cash,2023-03-01,Metropol AVM,322.56
I226732,C247743,Male,52,Cosmetics,3,121.98,Cash,2021-12-06,Metropol AVM,365.94
I842347,C333610,Male,25,Shoes,1,600.17,Cash,2022-06-22,Metropol AVM,600.17
I535919,C167100,Female,25,Toys,5,179.2,Debit Card,2022-01-10,Metropol AVM,896.0
I231445,C146510,Female,51,Clothing,5,1500.4,Cash,2021-08-21,Metropol AVM,7502.0
I100735,C107829,Female,44,Souvenir,4,46.92,Debit Card,2022-02-02,Metropol AVM,187.68
I316612,C449777,Male,55,Clothing,3,900.24,Cash,2021-08-19,Metropol AVM,2700.7200000000003
I258456,C105860,Female,37,Shoes,2,1200.34,Cash,2021-04-11,Metropol AVM,2400.68
I123998,C149102,Female,53,Cosmetics,4,162.64,Cash,2021-06-10,Metropol AVM,650.56
I260132,C187351,Male,30,Cosmetics,1,40.66,Credit Card,2022-09-14,Metropol AVM,40.66
I683611,C240040,Male,58,Food & Beverage,5,26.15,Cash,2022-06-02,Metropol AVM,130.75
I182300,C145651,Female,67,Clothing,4,1200.32,Cash,2022-07-16,Metropol AVM,4801.28
I115528,C335808,Male,30,Food & Beverage,2,10.46,Cash,2022-08-16,Metropol AVM,20.92
I324203,C330112,Female,68,Clothing,3,900.24,Credit Card,2022-04-09,Metropol AVM,2700.7200000000003
I216045,C168612,Male,20,Shoes,4,2400.68,Cash,2022-01-24,Metropol AVM,9602.72
I644610,C284251,Female,26,Cosmetics,2,81.32,Credit Card,2021-09-26,Metropol AVM,162.64
I255845,C235496,Female,58,Toys,1,35.84,Cash,2021-05-07,Metropol AVM,35.84
I733224,C318822,Male,35,Clothing,3,900.24,Cash,2021-06-02,Metropol AVM,2700.7200000000003
I221631,C194404,Female,22,Clothing,5,1500.4,Debit Card,2022-11-02,Metropol AVM,7502.0
I137813,C137559,Male,66,Food & Beverage,4,20.92,Credit Card,2022-10-12,Metropol AVM,83.68
I161811,C242496,Female,41,Food & Beverage,4,20.92,Cash,2021-05-08,Metropol AVM,83.68
I357532,C543933,Female,54,Souvenir,3,35.19,Debit Card,2022-11-18,Metropol AVM,105.57
I125627,C252886,Female,24,Shoes,3,1800.51,Cash,2022-07-06,Metropol AVM,5401.53
I112048,C419768,Male,20,Clothing,3,900.24,Debit Card,2023-01-23,Metropol AVM,2700.7200000000003
I446183,C411899,Male,50,Souvenir,1,11.73,Credit Card,2022-02-28,Metropol AVM,11.73
I160549,C829141,Female,58,Clothing,4,1200.32,Cash,2022-11-17,Metropol AVM,4801.28
I270920,C174885,Female,64,Toys,4,143.36,Cash,2021-09-17,Metropol AVM,573.44
I758571,C339042,Male,64,Cosmetics,1,40.66,Debit Card,2022-02-11,Metropol AVM,40.66
I603047,C331851,Male,54,Shoes,2,1200.34,Debit Card,2022-10-08,Metropol AVM,2400.68
I257391,C180532,Female,33,Food & Beverage,4,20.92,Cash,2022-05-05,Metropol AVM,83.68
I229072,C304532,Female,37,Clothing,4,1200.32,Debit Card,2021-04-15,Metropol AVM,4801.28
I179044,C117455,Male,19,Souvenir,4,46.92,Cash,2021-04-22,Metropol AVM,187.68
I846931,C324073,Female,63,Clothing,1,300.08,Credit Card,2021-09-21,Metropol AVM,300.08
I132244,C182769,Male,54,Shoes,1,600.17,Cash,2023-02-15,Metropol AVM,600.17
I294353,C224719,Female,38,Food & Beverage,3,15.69,Credit Card,2021-10-28,Metropol AVM,47.07
I444838,C579018,Female,19,Toys,4,143.36,Credit Card,2022-06-04,Metropol AVM,573.44
I135567,C882930,Male,57,Clothing,5,1500.4,Cash,2021-09-22,Metropol AVM,7502.0
I168159,C339959,Male,55,Clothing,2,600.16,Credit Card,2021-11-07,Metropol AVM,1200.32
I675999,C223392,Male,36,Clothing,1,300.08,Cash,2021-07-14,Metropol AVM,300.08
I254330,C177526,Female,21,Cosmetics,1,40.66,Credit Card,2022-08-21,Metropol AVM,40.66
I166485,C180853,Female,54,Cosmetics,4,162.64,Credit Card,2022-09-30,Metropol AVM,650.56
I104570,C275405,Female,62,Clothing,2,600.16,Cash,2022-09-10,Metropol AVM,1200.32
I853141,C113301,Female,61,Souvenir,1,11.73,Credit Card,2021-02-24,Metropol AVM,11.73
I117661,C268815,Female,19,Clothing,2,600.16,Debit Card,2022-07-11,Metropol AVM,1200.32
I224714,C192147,Female,60,Clothing,5,1500.4,Cash,2022-06-10,Metropol AVM,7502.0
I325247,C169462,Female,58,Books,1,15.15,Debit Card,2021-09-29,Metropol AVM,15.15
I132964,C147897,Female,46,Cosmetics,3,121.98,Debit Card,2021-06-01,Metropol AVM,365.94
I180332,C134328,Female,37,Food & Beverage,5,26.15,Credit Card,2021-06-18,Metropol AVM,130.75
I247723,C532437,Male,60,Clothing,2,600.16,Cash,2022-07-05,Metropol AVM,1200.32
I125078,C901417,Female,22,Toys,3,107.52,Credit Card,2022-03-18,Metropol AVM,322.56
I250049,C260710,Female,57,Souvenir,4,46.92,Debit Card,2021-08-09,Metropol AVM,187.68
I577727,C225369,Female,22,Toys,1,35.84,Debit Card,2022-10-02,Metropol AVM,35.84
I285409,C131325,Male,42,Technology,1,1050.0,Debit Card,2023-02-07,Metropol AVM,1050.0
I313413,C219592,Male,37,Technology,2,2100.0,Cash,2021-11-30,Metropol AVM,4200.0
I200532,C304403,Male,52,Clothing,5,1500.4,Credit Card,2022-10-20,Metropol AVM,7502.0
I128742,C207302,Male,41,Shoes,2,1200.34,Cash,2021-01-29,Metropol AVM,2400.68
I393459,C694824,Female,44,Clothing,3,900.24,Cash,2021-12-01,Metropol AVM,2700.7200000000003
I850308,C465017,Female,33,Food & Beverage,4,20.92,Cash,2021-06-26,Metropol AVM,83.68
I205964,C293812,Male,39,Cosmetics,1,40.66,Cash,2021-06-05,Metropol AVM,40.66
I322111,C126853,Female,40,Clothing,5,1500.4,Credit Card,2022-02-21,Metropol AVM,7502.0
I289041,C108902,Male,33,Technology,5,5250.0,Debit Card,2021-08-28,Metropol AVM,26250.0
I291725,C217733,Female,24,Shoes,5,3000.85,Debit Card,2021-11-24,Metropol AVM,15004.25
I303780,C649828,Male,47,Cosmetics,5,203.3,Cash,2022-05-14,Metropol AVM,1016.5
I133893,C845762,Female,61,Toys,2,71.68,Cash,2023-02-19,Metropol AVM,143.36
I141974,C246331,Male,58,Clothing,1,300.08,Cash,2023-01-23,Metropol AVM,300.08
I236755,C181552,Male,63,Shoes,4,2400.68,Debit Card,2022-04-06,Metropol AVM,9602.72
I136588,C188447,Male,40,Clothing,2,600.16,Debit Card,2021-10-15,Metropol AVM,1200.32
I444015,C132509,Male,23,Food & Beverage,5,26.15,Cash,2021-10-09,Metropol AVM,130.75
I183536,C958113,Female,20,Food & Beverage,2,10.46,Cash,2021-12-03,Metropol AVM,20.92
I769845,C114550,Female,24,Toys,2,71.68,Credit Card,2022-05-09,Metropol AVM,143.36
I292800,C133494,Male,27,Food & Beverage,5,26.15,Cash,2022-03-04,Metropol AVM,130.75
I243732,C138381,Female,48,Shoes,5,3000.85,Credit Card,2022-03-15,Metropol AVM,15004.25
I425068,C270169,Male,39,Clothing,5,1500.4,Credit Card,2022-10-02,Metropol AVM,7502.0
I105445,C519851,Female,22,Food & Beverage,4,20.92,Credit Card,2021-09-14,Metropol AVM,83.68
I121477,C744113,Male,34,Cosmetics,2,81.32,Credit Card,2021-01-04,Metropol AVM,162.64
I140909,C150751,Male,52,Food & Beverage,4,20.92,Cash,2021-07-16,Metropol AVM,83.68
I152659,C196995,Male,47,Clothing,2,600.16,Cash,2021-02-02,Metropol AVM,1200.32
I244506,C277230,Female,20,Toys,1,35.84,Debit Card,2022-12-26,Metropol AVM,35.84
I334307,C189095,Male,61,Cosmetics,1,40.66,Credit Card,2021-10-18,Metropol AVM,40.66
I146932,C799532,Female,49,Cosmetics,4,162.64,Credit Card,2022-03-03,Metropol AVM,650.56
I110363,C176767,Male,66,Food & Beverage,3,15.69,Credit Card,2021-01-21,Metropol AVM,47.07
I203044,C146220,Male,47,Technology,4,4200.0,Debit Card,2022-09-04,Metropol AVM,16800.0
I244117,C344266,Female,50,Cosmetics,4,162.64,Credit Card,2022-05-27,Metropol AVM,650.56
I167759,C155735,Female,24,Souvenir,3,35.19,Cash,2023-02-14,Metropol AVM,105.57
I547402,C179153,Female,26,Cosmetics,5,203.3,Cash,2022-03-09,Metropol AVM,1016.5
I144150,C298516,Female,33,Food & Beverage,3,15.69,Cash,2021-04-29,Metropol AVM,47.07
I251854,C329566,Female,35,Clothing,1,300.08,Cash,2022-07-07,Metropol AVM,300.08
I315857,C242762,Male,52,Clothing,3,900.24,Debit Card,2021-02-24,Metropol AVM,2700.7200000000003
I106128,C337031,Female,58,Clothing,3,900.24,Credit Card,2021-08-12,Metropol AVM,2700.7200000000003
I315830,C137553,Female,69,Cosmetics,5,203.3,Debit Card,2021-09-16,Metropol AVM,1016.5
I111426,C291799,Male,21,Shoes,5,3000.85,Cash,2021-05-08,Metropol AVM,15004.25
I241671,C239015,Female,68,Clothing,5,1500.4,Cash,2021-11-11,Metropol AVM,7502.0
I232402,C177872,Female,66,Food & Beverage,5,26.15,Cash,2022-04-04,Metropol AVM,130.75
I128722,C910083,Female,46,Shoes,4,2400.68,Cash,2021-09-19,Metropol AVM,9602.72
I299537,C140249,Male,20,Toys,2,71.68,Cash,2022-02-03,Metropol AVM,143.36
I288644,C285965,Male,31,Food & Beverage,2,10.46,Cash,2021-10-16,Metropol AVM,20.92
I250556,C137200,Female,40,Shoes,5,3000.85,Debit Card,2021-08-16,Metropol AVM,15004.25
I291422,C233464,Female,32,Clothing,5,1500.4,Cash,2021-10-28,Metropol AVM,7502.0
I221024,C178911,Male,58,Toys,1,35.84,Credit Card,2021-10-26,Metropol AVM,35.84
I132001,C732663,Male,59,Food & Beverage,2,10.46,Credit Card,2021-10-20,Metropol AVM,20.92
I168897,C148438,Male,22,Clothing,5,1500.4,Cash,2021-04-28,Metropol AVM,7502.0
I838895,C136541,Male,47,Cosmetics,2,81.32,Credit Card,2022-10-07,Metropol AVM,162.64
I284185,C184436,Female,47,Clothing,2,600.16,Cash,2021-02-11,Metropol AVM,1200.32
I566804,C136180,Male,59,Technology,1,1050.0,Debit Card,2022-07-10,Metropol AVM,1050.0
I111638,C457484,Female,30,Shoes,2,1200.34,Credit Card,2022-07-30,Metropol AVM,2400.68
I333384,C163992,Male,49,Clothing,4,1200.32,Cash,2023-02-26,Metropol AVM,4801.28
I266102,C412970,Female,67,Clothing,2,600.16,Cash,2023-03-04,Metropol AVM,1200.32
I178406,C321405,Female,54,Technology,3,3150.0,Debit Card,2021-08-09,Metropol AVM,9450.0
I165636,C292916,Female,36,Cosmetics,2,81.32,Cash,2021-08-04,Metropol AVM,162.64
I284009,C662215,Female,19,Cosmetics,4,162.64,Cash,2022-02-17,Metropol AVM,650.56
I353452,C250963,Female,64,Toys,2,71.68,Cash,2022-11-11,Metropol AVM,143.36
I235653,C315426,Female,67,Clothing,1,300.08,Cash,2021-10-11,Metropol AVM,300.08
I215752,C286998,Female,64,Clothing,1,300.08,Credit Card,2021-11-24,Metropol AVM,300.08
I123198,C869428,Male,59,Food & Beverage,2,10.46,Credit Card,2022-07-24,Metropol AVM,20.92
I151840,C720560,Female,56,Clothing,3,900.24,Debit Card,2022-09-19,Metropol AVM,2700.7200000000003
I147920,C157725,Female,67,Cosmetics,1,40.66,Cash,2022-07-04,Metropol AVM,40.66
I638151,C142768,Female,50,Clothing,2,600.16,Cash,2022-06-26,Metropol AVM,1200.32
I160997,C737043,Female,67,Cosmetics,1,40.66,Credit Card,2021-08-28,Metropol AVM,40.66
I165853,C193481,Female,67,Cosmetics,3,121.98,Credit Card,2021-09-17,Metropol AVM,365.94
I278949,C164671,Female,20,Clothing,5,1500.4,Credit Card,2021-05-06,Metropol AVM,7502.0
I221655,C195279,Female,26,Cosmetics,2,81.32,Debit Card,2021-07-06,Metropol AVM,162.64
I176010,C213694,Male,46,Clothing,5,1500.4,Debit Card,2021-11-24,Metropol AVM,7502.0
I906841,C305763,Female,49,Toys,4,143.36,Credit Card,2021-08-22,Metropol AVM,573.44
I121287,C282013,Female,59,Toys,2,71.68,Cash,2021-09-21,Metropol AVM,143.36
I248831,C180187,Male,22,Toys,4,143.36,Cash,2021-04-21,Metropol AVM,573.44
I246220,C254153,Female,37,Books,3,45.45,Cash,2022-04-25,Metropol AVM,136.35000000000002
I168022,C303023,Female,28,Cosmetics,1,40.66,Cash,2022-02-24,Metropol AVM,40.66
I207227,C235692,Female,44,Clothing,1,300.08,Cash,2021-06-03,Metropol AVM,300.08
I116516,C259516,Male,60,Food & Beverage,5,26.15,Debit Card,2022-10-18,Metropol AVM,130.75
I743709,C203947,Female,29,Toys,5,179.2,Credit Card,2022-06-19,Metropol AVM,896.0
I619269,C224805,Female,35,Technology,3,3150.0,Cash,2022-11-13,Metropol AVM,9450.0
I238119,C262286,Male,29,Shoes,3,1800.51,Credit Card,2022-01-18,Metropol AVM,5401.53
I419122,C307751,Female,31,Cosmetics,5,203.3,Credit Card,2021-05-07,Metropol AVM,1016.5
I290137,C317508,Male,50,Clothing,2,600.16,Credit Card,2021-11-22,Metropol AVM,1200.32
I168146,C282163,Female,54,Clothing,4,1200.32,Cash,2022-03-11,Metropol AVM,4801.28
I222501,C471465,Male,57,Clothing,4,1200.32,Cash,2022-11-22,Metropol AVM,4801.28
I222358,C152210,Female,36,Clothing,5,1500.4,Debit Card,2021-01-27,Metropol AVM,7502.0
I200214,C312341,Male,69,Cosmetics,2,81.32,Cash,2022-04-28,Metropol AVM,162.64
I439223,C164682,Male,18,Shoes,3,1800.51,Cash,2022-04-12,Metropol AVM,5401.53
I117045,C224963,Female,20,Toys,5,179.2,Cash,2021-09-22,Metropol AVM,896.0
I339134,C185630,Female,41,Food & Beverage,1,5.23,Cash,2022-02-23,Metropol AVM,5.23
